step,candidate_idx,kdist,kmono,objective_value,best_so_far,q_3nq9,q_4jsz,v_3nq9,v_4jsz,success_3nq9,success_4jsz,n_valid_3nq9,n_valid_4jsz,n_success_valid_3nq9,n_success_valid_4jsz,qpu_access_time_3nq9,qpu_access_time_4jsz,qpu_sampling_time_3nq9,qpu_sampling_time_4jsz,sample_elapsed_sec_3nq9,sample_elapsed_sec_4jsz
36,5,0.1,5.0,0.0,0.449,0.0,0.085,1.0,1.0,0.0,0.085,1000,1000,0,85,206793.2,214032.0,172200.0,179440.0,105.333,57.23
37,13,0.1,13.0,0.002,0.449,0.002,0.093,0.013,0.915,0.15384615384615385,0.10163934426229508,13,915,2,93,209197.6,209255.6,174600.0,174660.0,57.281,113.914
38,326,7.5,11.0,0.002,0.449,0.002,0.0,1.0,1.0,0.002,0.0,1000,1000,2,0,218108.8,214515.6,183520.0,179920.0,39.392,71.551
39,425,10.0,5.0,0.019,0.449,0.019,0.0,1.0,1.0,0.019,0.0,1000,1000,19,0,218217.6,209656.0,183620.0,175060.0,61.66,66.538
40,109,2.5,4.0,0.0,0.449,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,217568.4,216574.8,182980.0,181980.0,96.898,105.221
41,230,5.0,20.0,0.061,0.449,0.061,0.0,0.788,0.955,0.07741116751269035,0.0,788,955,61,0,211116.4,213941.2,176520.0,179340.0,50.864,67.877
42,176,4.0,8.0,0.012,0.449,0.012,0.001,1.0,1.0,0.012,0.001,1000,1000,12,1,207691.6,211331.6,173100.0,176740.0,78.24,90.237
43,434,10.0,14.0,0.0,0.449,0.0,0.001,1.0,1.0,0.0,0.001,1000,1000,0,1,216693.2,217468.4,182100.0,182880.0,41.527,128.136
44,9,0.1,9.0,0.0,0.449,0.0,0.001,1.0,0.998,0.0,0.001002004008016032,1000,998,0,1,214149.2,208432.0,179560.0,173840.0,79.266,64.114
45,293,6.5,20.0,0.082,0.449,0.082,0.0,0.972,0.977,0.08436213991769548,0.0,972,977,82,0,215793.2,212752.4,181200.0,178160.0,61.993,76.336
46,147,3.5,0.1,0.01,0.449,0.01,0.0,1.0,1.0,0.01,0.0,1000,1000,10,0,215568.8,213015.6,180980.0,178420.0,88.719,56.718
47,365,8.5,8.0,0.0,0.449,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,209336.4,214078.0,174740.0,179480.0,89.491,80.618
48,1,0.1,1.0,0.072,0.449,0.072,0.018,1.0,1.0,0.072,0.018,1000,1000,72,18,216080.4,216444.0,181480.0,181840.0,36.371,74.907
49,334,7.5,19.0,0.837,0.837,0.837,0.002,0.929,0.995,0.9009687836383208,0.0020100502512562816,929,995,837,2,209258.4,211615.2,174660.0,177020.0,37.399,87.313
50,333,7.5,18.0,0.0,0.837,0.0,0.002,1.0,0.966,0.0,0.002070393374741201,1000,966,0,2,205838.4,213392.4,171240.0,178800.0,74.249,93.343
51,335,7.5,20.0,0.001,0.837,0.001,0.003,0.989,0.609,0.0010111223458038423,0.0049261083743842365,989,609,1,3,207834.8,216573.6,173240.0,181980.0,90.159,85.593
52,313,7.0,19.0,0.037,0.837,0.037,0.003,1.0,0.329,0.037,0.00911854103343465,1000,329,37,3,210334.8,210701.6,175740.0,176100.0,83.221,90.677
53,355,8.0,19.0,0.0,0.837,0.0,0.003,1.0,0.998,0.0,0.003006012024048096,1000,998,0,3,218976.0,211256.0,184380.0,176660.0,87.378,89.977
54,262,6.0,10.0,0.0,0.837,0.0,0.0,1.0,0.992,0.0,0.0,1000,992,0,0,205976.0,219008.8,171380.0,184420.0,65.848,84.293
55,16,0.1,16.0,0.031,0.837,0.031,0.0,0.149,0.136,0.2080536912751678,0.0,149,136,31,0,214028.0,215533.2,179440.0,180940.0,66.069,65.239
56,167,3.5,20.0,0.0,0.837,0.0,0.006,0.341,0.201,0.0,0.029850746268656716,341,201,0,6,213519.6,218386.4,178920.0,183780.0,70.407,41.654
57,370,8.5,13.0,0.0,0.837,0.0,0.053,1.0,1.0,0.0,0.053,1000,1000,0,53,215694.4,212541.2,181100.0,177940.0,61.792,87.097
58,69,1.5,6.0,0.0,0.837,0.0,0.001,1.0,1.0,0.0,0.001,1000,1000,0,1,215692.0,210972.4,181100.0,176380.0,100.504,54.083
59,45,1.0,3.0,0.096,0.837,0.096,0.002,1.0,1.0,0.096,0.002,1000,1000,96,2,204435.6,217338.4,169840.0,182740.0,88.034,52.272
60,76,1.5,13.0,0.001,0.837,0.001,0.0,0.991,0.422,0.0010090817356205853,0.0,991,422,1,0,206701.6,217332.4,172100.0,182740.0,42.141,85.708
61,315,7.5,0.1,0.001,0.837,0.001,0.012,1.0,1.0,0.001,0.012,1000,1000,1,12,202757.6,210752.4,168160.0,176160.0,49.004,71.564
62,420,10.0,0.1,0.0,0.837,0.0,0.178,1.0,1.0,0.0,0.178,1000,1000,0,178,207473.6,217972.4,172880.0,183380.0,62.585,119.529
63,153,3.5,6.0,0.0,0.837,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210199.6,209756.8,175600.0,175160.0,109.828,74.898
64,249,5.5,18.0,0.001,0.837,0.001,0.083,1.0,0.83,0.001,0.1,1000,830,1,83,207710.8,213305.6,173120.0,178700.0,67.763,53.44
65,437,10.0,17.0,0.0,0.837,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,218613.2,210975.2,184020.0,176380.0,57.879,102.151
66,217,5.0,7.0,0.0,0.837,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210209.2,210118.4,175620.0,175520.0,94.09,65.142
67,406,9.5,7.0,0.039,0.837,0.039,0.0,1.0,1.0,0.039,0.0,1000,1000,39,0,211694.8,213014.0,177100.0,178420.0,61.404,129.607
68,53,1.0,11.0,0.0,0.837,0.0,0.0,0.977,0.999,0.0,0.0,977,999,0,0,218334.4,211480.8,183740.0,176880.0,111.605,126.621
69,423,10.0,3.0,0.0,0.837,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,207113.2,215292.8,172520.0,180700.0,93.624,88.547
70,285,6.5,12.0,0.0,0.837,0.0,0.225,1.0,1.0,0.0,0.225,1000,1000,0,225,219511.2,214197.2,184920.0,179600.0,52.117,74.476
71,199,4.5,10.0,0.003,0.837,0.003,0.003,1.0,0.84,0.003,0.0035714285714285713,1000,840,3,3,205841.2,214940.0,171240.0,180340.0,29.77,56.652
72,57,1.0,15.0,0.01,0.837,0.01,0.0,0.75,0.575,0.013333333333333334,0.0,750,575,10,0,204694.4,208976.4,170100.0,174380.0,88.796,107.132
73,107,2.5,2.0,0.503,0.837,0.503,0.0,1.0,1.0,0.503,0.0,1000,1000,503,0,208981.2,215834.4,174380.0,181240.0,59.465,58.31
74,86,2.0,2.0,0.181,0.837,0.181,0.002,1.0,1.0,0.181,0.002,1000,1000,181,2,209975.2,217614.8,175380.0,183020.0,86.082,58.338
75,128,3.0,2.0,0.0,0.837,0.0,0.118,1.0,1.0,0.0,0.118,1000,1000,0,118,207254.8,213520.4,172660.0,178920.0,38.607,115.257
76,106,2.5,1.0,0.0,0.837,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,208840.4,210474.0,174240.0,175880.0,89.138,135.913
77,389,9.0,11.0,0.0,0.837,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,205933.2,211477.2,171340.0,176880.0,85.999,228.813
78,321,7.5,6.0,0.0,0.837,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,213392.0,216686.8,178800.0,182100.0,126.506,105.294
79,189,4.5,0.1,0.0,0.837,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,216434.0,213934.8,181840.0,179340.0,65.471,121.524
80,329,7.5,14.0,0.0,0.837,0.0,0.002,1.0,1.0,0.0,0.002,1000,1000,0,2,204429.6,215155.2,169840.0,180560.0,53.723,110.114
81,383,9.0,5.0,0.0,0.837,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,211575.6,212398.8,176980.0,177800.0,87.031,133.281
82,112,2.5,7.0,0.015,0.837,0.015,0.0,1.0,1.0,0.015,0.0,1000,1000,15,0,217216.0,216696.8,182620.0,182100.0,72.944,115.049
83,28,0.5,7.0,0.0,0.837,0.0,0.224,0.955,0.794,0.0,0.28211586901763225,955,794,0,224,211615.2,210898.8,177020.0,176300.0,71.111,68.06
84,20,0.1,20.0,0.009,0.837,0.009,0.001,0.55,0.297,0.016363636363636365,0.003367003367003367,550,297,9,1,214386.8,215688.0,179800.0,181100.0,70.037,72.617
85,207,4.5,18.0,0.0,0.837,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,215436.0,210196.0,180840.0,175600.0,93.624,123.571
86,135,3.0,9.0,0.0,0.837,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,200434.0,213794.4,165840.0,179200.0,103.511,235.444
87,226,5.0,16.0,0.0,0.837,0.0,0.005,0.999,0.997,0.0,0.0050150451354062184,999,997,0,5,202973.2,215577.2,168380.0,180980.0,84.371,70.293
88,363,8.5,6.0,0.0,0.837,0.0,0.018,1.0,1.0,0.0,0.018,1000,1000,0,18,213373.6,208578.0,178780.0,173980.0,105.431,71.569
89,336,8.0,0.1,0.0,0.837,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,201894.4,216440.0,167300.0,181840.0,132.376,52.358
90,59,1.0,17.0,0.017,0.837,0.017,0.001,0.279,0.629,0.06093189964157706,0.001589825119236884,279,629,17,1,212256.8,206975.2,177660.0,172380.0,81.503,96.802
91,260,6.0,8.0,0.0,0.837,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,211076.4,212117.6,176480.0,177520.0,91.722,60.666
92,440,10.0,20.0,0.001,0.837,0.001,0.0,0.998,0.965,0.001002004008016032,0.0,998,965,1,0,216697.6,212515.2,182100.0,177920.0,87.068,87.742
93,380,9.0,2.0,0.0,0.837,0.0,0.022,1.0,1.0,0.0,0.022,1000,1000,0,22,206692.4,214509.6,172100.0,179920.0,56.583,137.073
94,211,5.0,1.0,0.0,0.837,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,204938.4,212155.6,170340.0,177560.0,61.183,68.733
95,192,4.5,3.0,0.001,0.837,0.001,0.0,1.0,1.0,0.001,0.0,1000,1000,1,0,202901.6,212017.6,168300.0,177420.0,115.715,102.154
96,354,8.0,18.0,0.003,0.837,0.003,0.0,0.991,1.0,0.0030272452068617556,0.0,991,1000,3,0,200368.4,207934.0,165780.0,173340.0,82.629,111.493
97,348,8.0,12.0,0.0,0.837,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,214660.4,214899.6,180060.0,180300.0,2.258,66.182
98,284,6.5,11.0,0.211,0.837,0.211,0.0,1.0,1.0,0.211,0.0,1000,1000,211,0,210434.8,215538.8,175840.0,180940.0,39.455,86.782
99,395,9.0,17.0,0.11,0.837,0.11,0.075,0.97,0.999,0.1134020618556701,0.07507507507507508,970,999,110,75,212382.4,218380.8,177780.0,183780.0,48.394,91.974
100,303,7.0,9.0,0.0,0.837,0.0,0.006,1.0,1.0,0.0,0.006,1000,1000,0,6,210395.2,212394.8,175800.0,177800.0,114.074,93.292
