step,candidate_idx,kdist,kmono,objective_value,best_so_far,q_3nq9,q_4jsz,v_3nq9,v_4jsz,success_3nq9,success_4jsz,n_valid_3nq9,n_valid_4jsz,n_success_valid_3nq9,n_success_valid_4jsz,qpu_access_time_3nq9,qpu_access_time_4jsz,qpu_sampling_time_3nq9,qpu_sampling_time_4jsz,sample_elapsed_sec_3nq9,sample_elapsed_sec_4jsz
71,6,0.1,6.0,0.14,0.997,0.14,0.03,1.0,0.964,0.14,0.03112033195020747,1000,964,140,30,217570.8,214302.0,182980.0,179700.0,112.61,62.431
72,404,9.5,5.0,0.0,0.997,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,208296.4,213018.4,173700.0,178420.0,68.81,52.934
73,137,3.0,11.0,0.003,0.997,0.003,0.0,0.999,1.0,0.003003003003003003,0.0,999,1000,3,0,211513.6,217835.2,176920.0,183240.0,76.588,77.158
74,212,5.0,2.0,0.0,0.997,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,204436.8,214194.0,169840.0,179600.0,2.541,111.551
75,310,7.0,16.0,0.0,0.997,0.0,0.057,1.0,0.513,0.0,0.1111111111111111,1000,513,0,57,212893.2,218761.6,178300.0,184160.0,115.49,30.407
76,295,7.0,1.0,0.0,0.997,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,204692.4,213041.6,170100.0,178440.0,83.427,110.991
77,363,8.5,6.0,0.133,0.997,0.133,0.003,1.0,1.0,0.133,0.003,1000,1000,133,3,217210.4,207834.8,182620.0,173240.0,106.391,51.875
78,14,0.1,14.0,0.007,0.997,0.007,0.0,0.065,0.942,0.1076923076923077,0.0,65,942,7,0,210578.4,219395.2,175980.0,184800.0,63.262,57.461
79,219,5.0,9.0,0.0,0.997,0.0,0.034,1.0,1.0,0.0,0.034,1000,1000,0,34,218214.8,214394.0,183620.0,179800.0,99.988,134.773
80,373,8.5,16.0,0.0,0.997,0.0,0.064,1.0,0.797,0.0,0.08030112923462986,1000,797,0,64,217616.0,218876.8,183020.0,184280.0,69.839,68.373
81,165,3.5,18.0,0.046,0.997,0.046,0.001,0.773,0.999,0.059508408796895215,0.001001001001001001,773,999,46,1,210432.4,211158.0,175840.0,176560.0,2.709,114.689
82,424,10.0,4.0,0.01,0.997,0.01,0.0,1.0,1.0,0.01,0.0,1000,1000,10,0,207476.4,215473.2,172880.0,180880.0,90.643,69.805
83,45,1.0,3.0,0.0,0.997,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,212711.6,216335.6,178120.0,181740.0,93.727,106.979
84,257,6.0,5.0,0.0,0.997,0.0,0.0,1.0,0.997,0.0,0.0,1000,997,0,0,207152.8,215534.0,172560.0,180940.0,91.324,91.02
85,421,10.0,1.0,0.0,0.997,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,215037.6,213937.2,180440.0,179340.0,59.421,106.502
86,344,8.0,8.0,0.0,0.997,0.0,0.002,1.0,1.0,0.0,0.002,1000,1000,0,2,212877.2,212395.6,178280.0,177800.0,93.107,88.039
87,214,5.0,4.0,0.0,0.997,0.0,0.002,1.0,1.0,0.0,0.002,1000,1000,0,2,218257.2,212473.6,183660.0,177880.0,91.55,92.55
88,328,7.5,13.0,0.1,0.997,0.1,0.0,0.992,1.0,0.10080645161290322,0.0,992,1000,100,0,215934.4,213398.8,181340.0,178800.0,58.096,132.495
89,72,1.5,9.0,0.261,0.997,0.261,0.0,1.0,0.779,0.261,0.0,1000,779,261,0,212753.2,217473.6,178160.0,182880.0,43.317,33.98
90,405,9.5,6.0,0.0,0.997,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,212752.8,215300.0,178160.0,180700.0,92.508,91.321
91,47,1.0,5.0,0.0,0.997,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210694.4,210616.4,176100.0,176020.0,86.455,110.959
92,124,2.5,19.0,0.0,0.997,0.0,0.0,0.977,0.834,0.0,0.0,977,834,0,0,215300.0,207393.2,180700.0,172800.0,64.75,60.497
93,179,4.0,11.0,0.004,0.997,0.004,0.0,1.0,1.0,0.004,0.0,1000,1000,4,0,212706.4,210576.8,178120.0,175980.0,51.517,111.513
94,180,4.0,12.0,0.0,0.997,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,214832.0,211154.8,180240.0,176560.0,124.868,69.388
95,337,8.0,1.0,0.0,0.997,0.0,0.008,1.0,1.0,0.0,0.008,1000,1000,0,8,210752.4,210798.4,176160.0,176200.0,138.921,135.427
96,111,2.5,6.0,0.0,0.997,0.0,0.0,1.0,0.994,0.0,0.0,1000,994,0,0,209934.0,213434.4,175340.0,178840.0,88.495,55.71
97,56,1.0,14.0,0.001,0.997,0.001,0.015,0.269,0.953,0.0037174721189591076,0.015739769150052464,269,953,1,15,201896.0,211013.6,167300.0,176420.0,72.549,97.28
98,28,0.5,7.0,0.0,0.997,0.0,0.0,0.521,1.0,0.0,0.0,521,1000,0,0,214294.4,211752.8,179700.0,177160.0,81.499,99.013
99,364,8.5,7.0,0.056,0.997,0.056,0.024,1.0,0.999,0.056,0.024024024024024024,1000,999,56,24,214513.2,210214.0,179920.0,175620.0,62.697,90.091
100,83,1.5,20.0,0.004,0.997,0.004,0.0,0.073,0.854,0.0547945205479452,0.0,73,854,4,0,205938.0,215579.2,171340.0,180980.0,79.719,42.341
