mode,query_tag,ligand,kdist,kmono,n_reads,n_valid,n_success_valid,validity_rate,success_rate,quality,qpu_access_time,qpu_sampling_time,sample_elapsed_sec,mRMSD,avg_RMSD,physical_qubits,max_chain_length,raw_case_id,step,candidate_idx,objective,objective_value,best_so_far
qpu,prereg_3nq9_bo_s20260804002_s010,4jsz,7.5,1.0,1000,1000,1,1.0,0.001,0.001,212073.2,177480.0,105.272,1.9446089934590052,3.3401666999999997,2546.0,27.0,4jsz_Kdist7.500_Kmono1.000,10,316,quality_3nq9,0.0,0.217
qpu,prereg_3nq9_bo_s20260804002_s011,3nq9,10.0,5.0,1000,1000,7,1.0,0.007,0.007,208686.8,174100.0,90.593,1.7329667872719092,5.079227799999999,2097.0,23.0,3nq9_Kdist10.000_Kmono5.000,11,425,quality_3nq9,0.007,0.217
qpu,prereg_3nq9_bo_s20260804002_s011,4jsz,10.0,5.0,1000,1000,0,1.0,0.0,0.0,207974.8,173380.0,85.574,2.482433352721569,3.7167271000000004,2506.0,26.0,4jsz_Kdist10.000_Kmono5.000,11,425,quality_3nq9,0.007,0.217
qpu,prereg_3nq9_bo_s20260804002_s012,3nq9,7.5,10.0,1000,990,5,0.99,0.005050505050505051,0.005,210211.6,175620.0,79.077,1.7224262266713863,3.664363838383839,2143.0,25.0,3nq9_Kdist7.500_Kmono10.000,12,325,quality_3nq9,0.005,0.217
qpu,prereg_3nq9_bo_s20260804002_s012,4jsz,7.5,10.0,1000,1000,0,1.0,0.0,0.0,214578.4,179980.0,50.576,2.3433275299130014,4.058557699999999,2737.0,30.0,4jsz_Kdist7.500_Kmono10.000,12,325,quality_3nq9,0.005,0.217
qpu,prereg_3nq9_bo_s20260804002_s013,3nq9,2.0,14.0,1000,308,13,0.308,0.04220779220779221,0.013,209434.4,174840.0,103.451,0.6238028534721507,2.791242532467533,2074.0,23.0,3nq9_Kdist2.000_Kmono14.000,13,98,quality_3nq9,0.013,0.217
qpu,prereg_3nq9_bo_s20260804002_s013,4jsz,2.0,14.0,1000,163,0,0.163,0.0,0.0,207107.2,172520.0,110.482,2.949353997064444,4.580374233128835,2613.0,29.0,4jsz_Kdist2.000_Kmono14.000,13,98,quality_3nq9,0.013,0.217
qpu,prereg_3nq9_bo_s20260804002_s014,3nq9,9.0,6.0,1000,1000,0,1.0,0.0,0.0,210973.6,176380.0,60.42,2.024406450107993,4.6924394000000005,2319.0,29.0,3nq9_Kdist9.000_Kmono6.000,14,384,quality_3nq9,0.0,0.217
qpu,prereg_3nq9_bo_s20260804002_s014,4jsz,9.0,6.0,1000,1000,27,1.0,0.027,0.027,205891.2,171300.0,101.653,1.7074810319147573,2.4238284000000005,2551.0,27.0,4jsz_Kdist9.000_Kmono6.000,14,384,quality_3nq9,0.0,0.217
qpu,prereg_3nq9_bo_s20260804002_s015,3nq9,1.5,19.0,1000,287,0,0.287,0.0,0.0,216066.8,181480.0,91.621,2.162620863674446,4.915474216027875,2011.0,23.0,3nq9_Kdist1.500_Kmono19.000,15,82,quality_3nq9,0.0,0.217
