step,candidate_idx,kdist,kmono,objective_value,best_so_far,q_3nq9,q_4jsz,v_3nq9,v_4jsz,success_3nq9,success_4jsz,n_valid_3nq9,n_valid_4jsz,n_success_valid_3nq9,n_success_valid_4jsz,qpu_access_time_3nq9,qpu_access_time_4jsz,qpu_sampling_time_3nq9,qpu_sampling_time_4jsz,sample_elapsed_sec_3nq9,sample_elapsed_sec_4jsz
12,268,6.0,16.0,0.0,0.065,0.002,0.0,1.0,1.0,0.002,0.0,1000,1000,2,0,211965.6,216074.0,177380.0,181480.0,133.471,56.268
13,93,2.0,9.0,0.012,0.065,0.0,0.012,0.992,0.831,0.0,0.01444043321299639,992,831,0,12,214398.4,211250.4,179800.0,176660.0,47.739,79.716
14,124,2.5,19.0,0.134,0.134,0.005,0.134,0.162,0.269,0.030864197530864196,0.49814126394052044,162,269,5,134,207972.4,213400.8,173380.0,178800.0,61.106,109.24
15,117,2.5,12.0,0.0,0.134,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,201018.8,211793.6,166420.0,177200.0,92.255,94.626
16,340,8.0,4.0,0.214,0.214,0.0,0.214,1.0,1.0,0.0,0.214,1000,1000,0,214,205578.4,211251.6,170980.0,176660.0,54.635,133.456
17,212,5.0,2.0,0.001,0.214,0.0,0.001,1.0,1.0,0.0,0.001,1000,1000,0,1,203614.4,215429.6,169020.0,180840.0,64.413,114.99
18,391,9.0,13.0,0.221,0.221,0.003,0.221,1.0,0.851,0.003,0.2596944770857814,1000,851,3,221,207718.8,212213.2,173120.0,177620.0,63.898,87.294
19,169,4.0,1.0,0.0,0.221,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,201190.0,211647.6,166600.0,177060.0,124.055,102.681
20,161,3.5,14.0,0.014,0.221,0.159,0.014,0.525,1.0,0.3028571428571429,0.014,525,1000,159,14,207214.0,212612.8,172620.0,178020.0,47.884,136.983
21,311,7.0,17.0,0.026,0.221,0.0,0.026,1.0,0.986,0.0,0.02636916835699797,1000,986,0,26,212472.4,215972.0,177880.0,181380.0,116.224,44.792
22,142,3.0,16.0,0.014,0.221,0.0,0.014,0.997,0.385,0.0,0.03636363636363636,997,385,0,14,208974.0,219248.0,174380.0,184660.0,96.037,81.912
23,35,0.5,14.0,0.246,0.246,0.0,0.246,0.015,0.617,0.0,0.3987034035656402,15,617,0,246,206831.2,211712.8,172240.0,177120.0,91.902,94.949
24,167,3.5,20.0,0.0,0.246,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206434.4,214433.6,171840.0,179840.0,113.351,141.218
25,245,5.5,14.0,0.0,0.246,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,207828.4,215794.8,173240.0,181200.0,73.61,102.821
26,330,7.5,15.0,0.058,0.246,0.001,0.058,0.977,0.633,0.0010235414534288639,0.09162717219589257,977,633,1,58,217032.0,215076.8,182440.0,180480.0,84.389,94.221
27,201,4.5,12.0,0.0,0.246,0.0,0.0,1.0,0.863,0.0,0.0,1000,863,0,0,203788.8,212711.6,169200.0,178120.0,87.565,65.227
28,246,5.5,15.0,0.0,0.246,0.0,0.0,0.999,0.997,0.0,0.0,999,997,0,0,209694.4,215434.4,175100.0,180840.0,85.401,92.819
29,15,0.1,15.0,0.009,0.246,0.0,0.009,0.998,0.563,0.0,0.015985790408525755,998,563,0,9,210196.0,213797.2,175600.0,179200.0,162.845,90.918
30,338,8.0,2.0,0.0,0.246,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,215156.4,213020.4,180560.0,178420.0,110.14,73.222
31,84,2.0,0.1,0.0,0.246,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,218876.0,215980.8,184280.0,181380.0,79.15,66.481
32,155,3.5,8.0,0.015,0.246,0.0,0.015,1.0,0.951,0.0,0.015772870662460567,1000,951,0,15,208435.2,216332.0,173840.0,181740.0,82.919,96.919
33,82,1.5,19.0,0.0,0.246,0.0,0.0,0.966,0.676,0.0,0.0,966,676,0,0,215699.6,219007.6,181100.0,184420.0,66.238,65.449
34,422,10.0,2.0,0.0,0.246,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,209080.4,211072.0,174480.0,176480.0,140.645,83.975
35,173,4.0,5.0,0.002,0.246,0.0,0.002,1.0,1.0,0.0,0.002,1000,1000,0,2,214390.0,213007.6,179800.0,178420.0,85.997,66.373
36,158,3.5,11.0,0.0,0.246,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,211896.0,209427.2,177300.0,174840.0,136.555,140.196
37,104,2.0,20.0,0.0,0.246,0.218,0.0,0.987,0.016,0.22087132725430597,0.0,987,16,218,0,205162.8,215692.4,170560.0,181100.0,141.272,58.986
38,418,9.5,19.0,0.004,0.246,0.01,0.004,1.0,0.926,0.01,0.004319654427645789,1000,926,10,4,204652.0,209077.2,170060.0,174480.0,124.977,145.425
39,71,1.5,8.0,0.0,0.246,0.018,0.0,1.0,1.0,0.018,0.0,1000,1000,18,0,208940.4,212392.4,174340.0,177800.0,103.447,106.234
40,144,3.0,18.0,0.001,0.246,0.036,0.001,0.992,0.061,0.036290322580645164,0.01639344262295082,992,61,36,1,210646.4,212300.0,176060.0,177700.0,150.595,135.855
41,8,0.1,8.0,0.002,0.246,0.0,0.002,1.0,0.902,0.0,0.0022172949002217295,1000,902,0,2,211037.2,213795.6,176440.0,179200.0,123.678,57.673
42,218,5.0,8.0,0.0,0.246,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206892.4,211757.2,172300.0,177160.0,71.775,66.788
43,45,1.0,3.0,0.0,0.246,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,209395.6,213400.4,174800.0,178800.0,164.402,127.534
44,308,7.0,14.0,0.513,0.513,0.0,0.513,1.0,1.0,0.0,0.513,1000,1000,0,513,209258.8,213752.8,174660.0,179160.0,63.926,152.349
45,170,4.0,2.0,0.0,0.513,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,212828.8,216191.2,178240.0,181600.0,54.174,64.189
46,123,2.5,18.0,0.0,0.513,0.012,0.0,0.247,0.719,0.048582995951417005,0.0,247,719,12,0,208715.2,219258.0,174120.0,184660.0,63.145,77.193
47,67,1.5,4.0,0.0,0.513,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,208607.2,215793.2,174020.0,181200.0,67.713,104.153
48,424,10.0,4.0,0.002,0.513,0.0,0.002,1.0,1.0,0.0,0.002,1000,1000,0,2,206692.0,218124.8,172100.0,183520.0,55.018,107.676
49,159,3.5,12.0,0.0,0.513,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,215537.6,209076.0,180940.0,174480.0,79.759,66.046
50,293,6.5,20.0,0.0,0.513,0.0,0.0,1.0,0.954,0.0,0.0,1000,954,0,0,214429.2,217076.8,179840.0,182480.0,62.734,85.393
51,401,9.5,2.0,0.0,0.513,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,204248.0,213011.2,169660.0,178420.0,149.334,67.544
52,286,6.5,13.0,0.007,0.513,0.0,0.007,1.0,0.99,0.0,0.007070707070707071,1000,990,0,7,208979.6,217692.8,174380.0,183100.0,79.073,139.006
53,53,1.0,11.0,0.003,0.513,0.002,0.003,0.997,0.763,0.0020060180541624875,0.003931847968545216,997,763,2,3,210076.0,210434.4,175480.0,175840.0,72.104,78.612
54,393,9.0,15.0,0.0,0.513,0.004,0.0,0.939,1.0,0.004259850905218318,0.0,939,1000,4,0,212371.6,218619.2,177780.0,184020.0,53.877,53.577
55,402,9.5,3.0,0.0,0.513,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,203076.4,215194.8,168480.0,180600.0,80.066,130.816
56,241,5.5,10.0,0.048,0.513,0.0,0.048,1.0,1.0,0.0,0.048,1000,1000,0,48,208119.6,215018.0,173520.0,180420.0,85.125,103.384
57,252,6.0,0.1,0.0,0.513,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,207615.2,212894.0,173020.0,178300.0,58.562,72.85
58,426,10.0,6.0,0.0,0.513,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,212651.2,212894.8,178060.0,178300.0,79.428,110.504
59,430,10.0,10.0,0.41,0.513,0.0,0.41,1.0,1.0,0.0,0.41,1000,1000,0,410,210514.4,215154.0,175920.0,180560.0,117.306,79.58
60,325,7.5,10.0,0.0,0.513,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,213935.2,210014.8,179340.0,175420.0,89.336,111.668
61,61,1.0,19.0,0.003,0.513,0.0,0.003,0.081,0.255,0.0,0.011764705882352941,81,255,0,3,210836.8,210441.6,176240.0,175840.0,83.332,123.021
62,435,10.0,15.0,0.0,0.513,0.0,0.0,1.0,0.754,0.0,0.0,1000,754,0,0,206338.8,216331.6,171740.0,181740.0,80.993,61.096
63,138,3.0,12.0,0.0,0.513,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210754.0,213792.8,176160.0,179200.0,116.599,107.312
64,247,5.5,16.0,0.0,0.513,0.0,0.0,1.0,0.999,0.0,0.0,1000,999,0,0,214841.2,212041.6,180240.0,177440.0,104.919,55.408
65,264,6.0,12.0,0.0,0.513,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,205938.0,214396.8,171340.0,179800.0,62.656,103.096
66,29,0.5,8.0,0.193,0.513,0.004,0.193,0.796,0.57,0.005025125628140704,0.3385964912280702,796,570,4,193,214258.8,206078.8,179660.0,171480.0,81.588,56.346
67,221,5.0,11.0,0.0,0.513,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210216.0,209976.8,175620.0,175380.0,77.262,108.242
68,299,7.0,5.0,0.0,0.513,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,207698.4,211690.8,173100.0,177100.0,67.288,82.137
69,345,8.0,9.0,0.004,0.513,0.0,0.004,1.0,1.0,0.0,0.004,1000,1000,0,4,204198.0,217332.8,169600.0,182740.0,87.441,83.014
70,284,6.5,11.0,0.571,0.571,0.0,0.571,1.0,1.0,0.0,0.571,1000,1000,0,571,219762.8,211255.6,185160.0,176660.0,104.14,68.672
71,404,9.5,5.0,0.0,0.571,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,207198.0,218120.0,172600.0,183520.0,88.771,44.41
72,378,9.0,0.1,0.0,0.571,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,214512.8,210292.0,179920.0,175700.0,2.484,146.093
73,213,5.0,3.0,0.0,0.571,0.812,0.0,1.0,1.0,0.812,0.0,1000,1000,812,0,205617.6,207257.6,171020.0,172660.0,93.035,46.583
74,266,6.0,14.0,0.0,0.571,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,216292.4,211719.2,181700.0,177120.0,124.287,93.491
75,31,0.5,10.0,0.001,0.571,0.0,0.001,0.487,0.674,0.0,0.001483679525222552,487,674,0,1,211508.8,209975.2,176920.0,175380.0,57.721,68.355
76,10,0.1,10.0,0.0,0.571,0.0,0.0,0.937,1.0,0.0,0.0,937,1000,0,0,203518.4,210894.8,168920.0,176300.0,71.141,80.544
77,427,10.0,7.0,0.184,0.571,0.0,0.184,1.0,1.0,0.0,0.184,1000,1000,0,184,208014.0,206832.4,173420.0,172240.0,70.051,123.067
78,220,5.0,10.0,0.107,0.571,0.0,0.107,1.0,1.0,0.0,0.107,1000,1000,0,107,211438.8,218116.0,176840.0,183520.0,89.204,34.789
79,290,6.5,17.0,0.001,0.571,0.0,0.001,1.0,1.0,0.0,0.001,1000,1000,0,1,214254.8,209652.4,179660.0,175060.0,69.185,173.054
80,414,9.5,15.0,0.0,0.571,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206578.4,212398.0,171980.0,177800.0,67.87,82.082
81,191,4.5,2.0,0.0,0.571,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,211752.8,215794.0,177160.0,181200.0,94.149,29.092
82,388,9.0,10.0,0.042,0.571,0.0,0.042,1.0,0.968,0.0,0.04338842975206612,1000,968,0,42,206655.2,210512.4,172060.0,175920.0,89.007,122.179
83,186,4.0,18.0,0.007,0.571,0.0,0.007,1.0,0.536,0.0,0.013059701492537313,1000,536,0,7,207220.4,210873.6,172620.0,176280.0,64.57,71.15
84,174,4.0,6.0,0.0,0.571,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,217614.4,210290.4,183020.0,175700.0,106.935,70.794
85,32,0.5,11.0,0.063,0.571,0.0,0.063,0.849,0.59,0.0,0.10677966101694915,849,590,0,63,208573.6,217976.4,173980.0,183380.0,56.566,33.864
86,211,5.0,1.0,0.0,0.571,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,211973.2,215428.4,177380.0,180840.0,89.243,69.11
87,114,2.5,9.0,0.0,0.571,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,199474.8,211513.2,164880.0,176920.0,105.996,122.924
88,33,0.5,12.0,0.001,0.571,0.0,0.001,0.721,0.999,0.0,0.001001001001001001,721,999,0,1,206795.2,215786.4,172200.0,181200.0,122.285,64.474
89,43,1.0,1.0,0.0,0.571,0.0,0.0,0.999,1.0,0.0,0.0,999,1000,0,0,219524.4,216090.8,184920.0,181480.0,99.596,80.574
90,2,0.1,2.0,0.0,0.571,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,209807.2,213951.2,175200.0,179340.0,119.818,134.521
91,74,1.5,11.0,0.0,0.571,0.561,0.0,1.0,1.0,0.561,0.0,1000,1000,561,0,205579.6,217212.8,170980.0,182620.0,66.319,91.393
92,394,9.0,16.0,0.0,0.571,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206113.6,206514.8,171520.0,171920.0,73.829,121.34
93,134,3.0,8.0,0.0,0.571,0.0,0.0,1.0,0.956,0.0,0.0,1000,956,0,0,217328.8,212648.8,182740.0,178060.0,1.954,68.091
94,197,4.5,8.0,0.029,0.571,0.0,0.029,1.0,1.0,0.0,0.029,1000,1000,0,29,206976.0,212512.8,172380.0,177920.0,65.995,97.43
95,178,4.0,10.0,0.0,0.571,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206573.2,211481.6,171980.0,176880.0,118.925,95.272
96,238,5.5,7.0,0.016,0.571,0.0,0.016,0.999,1.0,0.0,0.016,999,1000,0,16,208608.8,210874.0,174020.0,176280.0,123.067,153.133
97,52,1.0,10.0,0.003,0.571,0.172,0.003,0.241,0.985,0.7136929460580913,0.003045685279187817,241,985,172,3,210698.8,210439.2,176100.0,175840.0,73.75,102.418
98,215,5.0,5.0,0.0,0.571,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,207219.2,212470.0,172620.0,177880.0,132.361,73.478
99,196,4.5,7.0,0.0,0.571,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,211715.2,213149.6,177120.0,178560.0,62.488,98.444
100,100,2.0,16.0,0.0,0.571,0.0,0.0,0.841,1.0,0.0,0.0,841,1000,0,0,208196.0,216332.0,173600.0,181740.0,106.866,132.822
