Pose_ID,RMSD(A),Shape_Diff(A),Feasible,Success(<=2.0A)
918,1.4662,0.0,True,True
919,1.4662,0.0,True,True
920,1.4662,0.0,True,True
921,1.4662,0.0,True,True
922,1.4662,0.0,True,True
923,1.4662,0.0,True,True
924,1.4662,0.0,True,True
925,1.4662,0.0,True,True
926,1.4662,0.0,True,True
927,1.4662,0.0,True,True
928,1.4662,0.0,True,True
929,1.4662,0.0,True,True
930,1.4662,0.0,True,True
931,1.4662,0.0,True,True
932,1.4662,0.0,True,True
933,1.4662,0.0,True,True
934,1.4662,0.0,True,True
935,1.4662,0.0,True,True
936,3.5098,0.0,True,False
937,2.2482,0.0,True,False
938,2.2482,0.0,True,False
939,2.2482,0.0,True,False
940,2.2482,0.0,True,False
941,1.6039,0.0,True,True
942,1.4729,0.0,True,True
943,1.4729,0.0,True,True
944,1.4729,0.0,True,True
945,1.4729,0.0,True,True
946,1.4729,0.0,True,True
947,1.4729,0.0,True,True
948,1.4729,0.0,True,True
949,1.4729,0.0,True,True
950,1.4729,0.0,True,True
951,1.4729,0.0,True,True
952,1.4729,0.0,True,True
953,1.4729,0.0,True,True
954,1.6487,0.0,True,True
955,1.6487,0.0,True,True
956,1.6487,0.0,True,True
957,1.4645,0.0,True,True
958,1.4645,0.0,True,True
959,1.4645,0.0,True,True
960,1.576,0.0,True,True
961,1.576,0.0,True,True
962,1.576,0.0,True,True
963,1.576,0.0,True,True
964,1.3662,0.0,True,True
965,1.3662,0.0,True,True
966,1.3662,0.0,True,True
967,1.8357,0.0,True,True
968,1.3986,0.0,True,True
969,1.3986,0.0,True,True
970,2.261,0.0,True,False
971,1.9139,0.0,True,True
972,2.261,0.0,True,False
973,1.5268,0.0,True,True
974,1.5112,0.0,True,True
975,1.5268,0.0,True,True
976,1.5112,0.0,True,True
977,1.5268,0.0,True,True
978,1.5268,0.0,True,True
979,1.5112,0.0,True,True
980,1.5268,0.0,True,True
981,1.5268,0.0,True,True
982,1.5268,0.0,True,True
983,1.5268,0.0,True,True
984,1.5268,0.0,True,True
985,1.5268,0.0,True,True
986,1.5112,0.0,True,True
987,1.5112,0.0,True,True
988,1.5268,0.0,True,True
989,1.465,0.0,True,True
990,1.6933,0.0,True,True
991,2.0699,0.0,True,False
992,1.6933,0.0,True,True
993,2.0699,0.0,True,False
994,2.089,0.0,True,False
995,1.6389,0.0,True,True
996,1.4506,0.0,True,True
997,1.8924,0.0,True,True
998,1.368,0.0,True,True
999,1.4298,0.0,True,True
1000,1.5561,0.0,True,True
