step,candidate_idx,kdist,kmono,objective_value,best_so_far,q_3nq9,q_4jsz,v_3nq9,v_4jsz,success_3nq9,success_4jsz,n_valid_3nq9,n_valid_4jsz,n_success_valid_3nq9,n_success_valid_4jsz,qpu_access_time_3nq9,qpu_access_time_4jsz,qpu_sampling_time_3nq9,qpu_sampling_time_4jsz,sample_elapsed_sec_3nq9,sample_elapsed_sec_4jsz
17,34,0.5,13.0,0.003,0.127,0.059,0.003,0.322,0.795,0.18322981366459629,0.0037735849056603774,322,795,59,3,210154.8,218614.0,175560.0,184020.0,104.211,119.737
18,303,7.0,9.0,0.0,0.127,0.0,0.0,0.654,1.0,0.0,0.0,654,1000,0,0,211011.6,213194.8,176420.0,178600.0,55.043,70.842
19,132,3.0,6.0,0.0,0.127,0.002,0.0,1.0,1.0,0.002,0.0,1000,1000,2,0,205037.2,215077.2,170440.0,180480.0,82.191,87.658
20,228,5.0,18.0,0.0,0.127,0.0,0.0,0.957,0.982,0.0,0.0,957,982,0,0,217609.6,213370.8,183020.0,178780.0,44.69,108.168
21,255,6.0,3.0,0.0,0.127,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,211255.2,213879.2,176660.0,179280.0,197.207,75.697
22,214,5.0,4.0,0.034,0.127,0.0,0.034,1.0,1.0,0.0,0.034,1000,1000,0,34,213016.0,216220.4,178420.0,181620.0,118.168,44.3
23,236,5.5,5.0,0.0,0.127,0.014,0.0,1.0,1.0,0.014,0.0,1000,1000,14,0,206711.2,216070.8,172120.0,181480.0,82.536,149.353
24,347,8.0,11.0,0.0,0.127,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,207972.0,216194.8,173380.0,181600.0,94.166,47.14
25,387,9.0,9.0,0.003,0.127,0.0,0.003,1.0,1.0,0.0,0.003,1000,1000,0,3,203391.6,211714.0,168800.0,177120.0,93.19,72.815
26,357,8.5,0.1,0.0,0.127,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,207438.0,209938.8,172840.0,175340.0,163.082,165.547
27,26,0.5,5.0,0.015,0.127,0.0,0.015,1.0,1.0,0.0,0.015,1000,1000,0,15,212752.8,212514.8,178160.0,177920.0,2.302,113.328
28,365,8.5,8.0,0.0,0.127,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210469.6,212295.6,175880.0,177700.0,92.835,100.006
29,91,2.0,7.0,0.0,0.127,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,203511.2,210875.6,168920.0,176280.0,90.876,91.973
30,117,2.5,12.0,0.001,0.127,0.0,0.001,1.0,0.997,0.0,0.0010030090270812437,1000,997,0,1,199934.0,217830.8,165340.0,183240.0,72.792,110.797
31,393,9.0,15.0,0.0,0.127,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,204470.8,215648.8,169880.0,181060.0,148.836,80.122
32,43,1.0,1.0,0.0,0.127,0.027,0.0,1.0,1.0,0.027,0.0,1000,1000,27,0,207767.2,211036.8,173160.0,176420.0,64.354,123.115
33,406,9.5,7.0,0.0,0.127,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,208939.2,217753.6,174340.0,183160.0,69.347,51.425
34,282,6.5,9.0,0.013,0.127,0.0,0.013,1.0,1.0,0.0,0.013,1000,1000,0,13,219513.6,214835.2,184920.0,180240.0,104.618,46.344
35,185,4.0,17.0,0.0,0.127,0.0,0.0,0.999,0.996,0.0,0.0,999,996,0,0,216192.8,214200.0,181600.0,179600.0,76.78,68.155
36,241,5.5,10.0,0.004,0.127,0.0,0.004,1.0,1.0,0.0,0.004,1000,1000,0,4,206828.8,212754.8,172240.0,178160.0,74.313,53.516
37,251,5.5,20.0,0.017,0.127,0.0,0.017,0.992,0.825,0.0,0.020606060606060607,992,825,0,17,207690.0,216074.4,173100.0,181480.0,84.042,152.456
38,225,5.0,15.0,0.006,0.127,0.0,0.006,1.0,1.0,0.0,0.006,1000,1000,0,6,212974.0,214430.0,178380.0,179840.0,115.078,132.079
39,234,5.5,3.0,0.0,0.127,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,202071.6,212753.6,167480.0,178160.0,88.425,111.154
40,56,1.0,14.0,0.05,0.127,0.0,0.05,0.6,0.322,0.0,0.15527950310559005,600,322,0,50,210611.6,218755.2,176020.0,184160.0,34.005,72.839
41,371,8.5,14.0,0.0,0.127,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206331.6,212975.2,171740.0,178380.0,56.501,97.684
42,281,6.5,8.0,0.0,0.127,0.003,0.0,1.0,1.0,0.003,0.0,1000,1000,3,0,211831.2,209331.6,177240.0,174740.0,44.87,71.161
43,270,6.0,18.0,0.0,0.127,0.0,0.0,1.0,0.997,0.0,0.0,1000,997,0,0,209935.2,211011.2,175340.0,176420.0,126.155,102.166
44,329,7.5,14.0,0.015,0.127,0.0,0.015,1.0,0.851,0.0,0.01762632197414806,1000,851,0,15,213797.2,215481.2,179200.0,180880.0,86.313,55.608
45,396,9.0,18.0,0.008,0.127,0.0,0.008,1.0,0.998,0.0,0.008016032064128256,1000,998,0,8,209686.8,211750.0,175100.0,177160.0,94.041,102.494
46,59,1.0,17.0,0.003,0.127,0.0,0.003,1.0,0.492,0.0,0.006097560975609756,1000,492,0,3,212073.6,203894.8,177480.0,169300.0,100.35,133.239
47,379,9.0,1.0,0.0,0.127,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,208756.8,211830.4,174160.0,177240.0,75.155,97.589
48,275,6.5,2.0,0.0,0.127,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,214790.0,217830.0,180200.0,183240.0,77.647,136.207
49,157,3.5,10.0,0.165,0.165,0.006,0.165,1.0,0.489,0.006,0.3374233128834356,1000,489,6,165,206153.6,214254.8,171560.0,179660.0,132.418,76.95
50,178,4.0,10.0,0.039,0.165,0.071,0.039,1.0,1.0,0.071,0.039,1000,1000,71,39,212895.2,219111.6,178300.0,184520.0,45.021,135.705
51,136,3.0,10.0,0.001,0.165,0.0,0.001,1.0,1.0,0.0,0.001,1000,1000,0,1,208980.0,211396.4,174380.0,176800.0,92.581,76.445
52,182,4.0,14.0,0.0,0.165,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,212333.6,212157.2,177740.0,177560.0,50.852,87.235
53,226,5.0,16.0,0.001,0.165,0.0,0.001,0.995,0.999,0.0,0.001001001001001001,995,999,0,1,216068.4,217576.8,181480.0,182980.0,49.038,67.461
54,175,4.0,7.0,0.0,0.165,0.0,0.0,1.0,0.999,0.0,0.0,1000,999,0,0,211694.0,212036.4,177100.0,177440.0,81.71,86.417
55,2,0.1,2.0,0.0,0.165,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,211410.4,217884.8,176800.0,183280.0,2.437,107.303
56,215,5.0,5.0,0.0,0.165,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210612.0,210611.6,176020.0,176020.0,114.157,123.067
57,229,5.0,19.0,0.096,0.165,0.151,0.096,0.951,0.142,0.1587802313354364,0.676056338028169,951,142,151,96,214654.8,212476.8,180060.0,177880.0,60.297,49.24
58,156,3.5,9.0,0.0,0.165,0.031,0.0,1.0,1.0,0.031,0.0,1000,1000,31,0,208193.2,217868.0,173600.0,183280.0,98.326,67.675
59,158,3.5,11.0,0.002,0.165,0.0,0.002,1.0,1.0,0.0,0.002,1000,1000,0,2,217077.6,211077.2,182480.0,176480.0,146.819,169.92
60,24,0.5,3.0,0.009,0.165,0.0,0.009,1.0,1.0,0.0,0.009,1000,1000,0,9,216928.0,214795.6,182340.0,180200.0,79.227,100.625
61,155,3.5,8.0,0.0,0.165,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,213369.6,216933.6,178780.0,182340.0,83.189,72.918
62,36,0.5,15.0,0.026,0.165,0.264,0.026,0.528,0.991,0.5,0.026236125126135216,528,991,264,26,210752.0,213299.2,176160.0,178700.0,71.327,197.98
63,405,9.5,6.0,0.0,0.165,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,214573.6,216572.8,179980.0,181980.0,50.264,152.212
64,4,0.1,4.0,0.0,0.165,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,215802.8,216196.8,181200.0,181600.0,62.448,126.773
65,148,3.5,1.0,0.0,0.165,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,208580.4,214253.6,173980.0,179660.0,151.75,113.419
66,52,1.0,10.0,0.0,0.165,0.081,0.0,0.237,0.184,0.34177215189873417,0.0,237,184,81,0,207578.0,209934.4,172980.0,175340.0,78.006,67.325
67,280,6.5,7.0,0.471,0.471,0.0,0.471,1.0,0.947,0.0,0.49736008447729674,1000,947,0,471,208935.2,216705.2,174340.0,182100.0,121.029,58.258
68,279,6.5,6.0,0.0,0.471,0.001,0.0,1.0,1.0,0.001,0.0,1000,1000,1,0,211836.0,212894.4,177240.0,178300.0,97.258,153.29
69,301,7.0,7.0,0.046,0.471,0.0,0.046,1.0,1.0,0.0,0.046,1000,1000,0,46,209020.0,209071.6,174420.0,174480.0,45.797,113.634
70,381,9.0,3.0,0.003,0.471,0.0,0.003,1.0,1.0,0.0,0.003,1000,1000,0,3,205835.2,211334.4,171240.0,176740.0,72.158,69.023
71,3,0.1,3.0,0.001,0.471,0.0,0.001,0.998,1.0,0.0,0.001,998,1000,0,1,203930.4,206746.4,169340.0,172160.0,71.717,112.272
72,244,5.5,13.0,0.0,0.471,0.0,0.0,0.977,0.996,0.0,0.0,977,996,0,0,214252.4,207394.4,179660.0,172800.0,62.996,111.05
73,344,8.0,8.0,0.0,0.471,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,207380.8,218376.0,172780.0,183780.0,98.897,79.089
74,355,8.0,19.0,0.0,0.471,0.007,0.0,1.0,0.986,0.007,0.0,1000,986,7,0,211072.8,218370.4,176480.0,183780.0,62.494,113.94
75,172,4.0,4.0,0.0,0.471,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,217712.8,210699.2,183120.0,176100.0,28.667,99.137
76,277,6.5,4.0,0.0,0.471,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,214520.0,212023.2,179920.0,177420.0,134.679,70.493
77,212,5.0,2.0,0.0,0.471,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,215290.4,220396.0,180700.0,185800.0,12.817,85.912
78,146,3.0,20.0,0.035,0.471,0.0,0.035,0.99,0.272,0.0,0.12867647058823528,990,272,0,35,206197.2,216832.8,171600.0,182240.0,63.697,50.128
79,27,0.5,6.0,0.028,0.471,0.005,0.028,0.404,0.997,0.012376237623762377,0.028084252758274825,404,997,5,28,210018.8,210196.4,175420.0,175600.0,47.338,55.665
80,278,6.5,5.0,0.0,0.471,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,212711.6,216972.4,178120.0,182380.0,66.217,103.746
81,31,0.5,10.0,0.0,0.471,0.021,0.0,1.0,0.978,0.021,0.0,1000,978,21,0,211833.6,214163.2,177240.0,179560.0,64.719,112.359
82,231,5.5,0.1,0.0,0.471,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,208716.8,217215.2,174120.0,182620.0,96.26,77.781
83,115,2.5,10.0,0.0,0.471,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,202505.6,212477.6,167920.0,177880.0,52.292,80.496
84,167,3.5,20.0,0.004,0.471,0.006,0.004,0.85,0.594,0.007058823529411765,0.006734006734006734,850,594,6,4,203933.6,213018.8,169340.0,178420.0,113.96,150.934
85,13,0.1,13.0,0.0,0.471,0.005,0.0,0.486,0.848,0.0102880658436214,0.0,486,848,5,0,201434.8,215432.4,166840.0,180840.0,79.84,50.18
86,170,4.0,2.0,0.0,0.471,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,214257.2,216694.8,179660.0,182100.0,54.633,101.803
87,84,2.0,0.1,0.908,0.908,0.0,0.908,1.0,1.0,0.0,0.908,1000,1000,0,908,209480.0,216835.2,174880.0,182240.0,70.459,96.719
88,85,2.0,1.0,0.0,0.908,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,208715.6,215198.4,174120.0,180600.0,134.593,94.307
89,105,2.5,0.1,0.0,0.908,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,218617.2,208217.6,184020.0,173620.0,57.392,152.91
90,63,1.5,0.1,0.0,0.908,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,214165.2,210442.4,179560.0,175840.0,122.141,167.828
91,250,5.5,19.0,0.279,0.908,0.0,0.279,1.0,0.771,0.0,0.36186770428015563,1000,771,0,279,206288.4,214032.4,171700.0,179440.0,109.528,50.437
92,408,9.5,9.0,0.0,0.908,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,209517.2,219510.8,174920.0,184920.0,64.22,112.603
93,58,1.0,16.0,0.007,0.908,0.0,0.007,0.296,0.248,0.0,0.028225806451612902,296,248,0,7,205937.6,218622.4,171340.0,184020.0,120.56,108.164
94,76,1.5,13.0,0.0,0.908,0.001,0.0,0.531,0.268,0.0018832391713747645,0.0,531,268,1,0,208723.6,217182.4,174120.0,182600.0,62.408,90.882
95,11,0.1,11.0,0.039,0.908,0.0,0.039,0.997,1.0,0.0,0.039,997,1000,0,39,211755.6,215434.4,177160.0,180840.0,49.919,140.756
96,87,2.0,3.0,0.182,0.908,0.012,0.182,1.0,1.0,0.012,0.182,1000,1000,12,182,207693.6,218620.8,173100.0,184020.0,83.405,104.712
97,50,1.0,8.0,0.0,0.908,0.288,0.0,1.0,0.994,0.288,0.0,1000,994,288,0,215429.6,211758.4,180840.0,177160.0,92.683,90.223
98,186,4.0,18.0,0.007,0.908,0.0,0.007,1.0,0.971,0.0,0.007209062821833162,1000,971,0,7,207334.4,219013.6,172740.0,184420.0,74.071,60.35
99,181,4.0,13.0,0.0,0.908,0.0,0.0,1.0,0.978,0.0,0.0,1000,978,0,0,212214.4,211976.8,177620.0,177380.0,77.197,80.824
100,271,6.0,19.0,0.0,0.908,0.0,0.0,1.0,0.953,0.0,0.0,1000,953,0,0,212656.0,216572.4,178060.0,181980.0,62.376,55.113
