step,candidate_idx,kdist,kmono,objective_value,best_so_far,q_3nq9,q_4jsz,v_3nq9,v_4jsz,success_3nq9,success_4jsz,n_valid_3nq9,n_valid_4jsz,n_success_valid_3nq9,n_success_valid_4jsz,qpu_access_time_3nq9,qpu_access_time_4jsz,qpu_sampling_time_3nq9,qpu_sampling_time_4jsz,sample_elapsed_sec_3nq9,sample_elapsed_sec_4jsz
81,115,2.5,10.0,0.262,0.879,0.0,0.262,1.0,0.994,0.0,0.2635814889336016,1000,994,0,262,207211.2,211611.6,172620.0,177020.0,137.35,95.53
82,50,1.0,8.0,0.0,0.879,0.058,0.0,0.875,0.951,0.06628571428571428,0.0,875,951,58,0,214662.8,214893.6,180060.0,180300.0,46.148,148.453
83,401,9.5,2.0,0.0,0.879,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,211753.2,213296.0,177160.0,178700.0,57.003,66.314
84,5,0.1,5.0,0.0,0.879,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,211869.6,214694.0,177280.0,180100.0,81.636,59.588
85,270,6.0,18.0,0.003,0.879,0.018,0.003,1.0,0.827,0.018,0.0036275695284159614,1000,827,18,3,208873.2,209512.8,174280.0,174920.0,73.011,160.208
86,261,6.0,9.0,0.02,0.879,0.136,0.02,1.0,1.0,0.136,0.02,1000,1000,136,20,211892.0,210836.4,177300.0,176240.0,95.095,130.576
87,398,9.0,20.0,0.001,0.879,0.0,0.001,1.0,1.0,0.0,0.001,1000,1000,0,1,201111.6,213014.4,166520.0,178420.0,125.834,75.417
88,364,8.5,7.0,0.0,0.879,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,205435.6,210935.2,170840.0,176340.0,90.653,91.937
89,259,6.0,7.0,0.002,0.879,0.0,0.002,1.0,1.0,0.0,0.002,1000,1000,0,2,207070.4,213800.8,172480.0,179200.0,62.09,77.9
90,248,5.5,17.0,0.002,0.879,0.001,0.002,0.939,1.0,0.0010649627263045794,0.002,939,1000,1,2,206075.6,210945.2,171480.0,176340.0,43.47,43.812
91,119,2.5,14.0,0.001,0.879,0.0,0.001,0.976,0.948,0.0,0.0010548523206751054,976,948,0,1,214510.0,217337.6,179920.0,182740.0,60.602,72.941
92,298,7.0,4.0,0.014,0.879,0.0,0.014,1.0,1.0,0.0,0.014,1000,1000,0,14,205208.4,213932.0,170620.0,179340.0,53.874,72.419
93,81,1.5,18.0,0.046,0.879,0.0,0.046,0.985,0.248,0.0,0.18548387096774194,985,248,0,46,207398.4,206470.0,172800.0,171880.0,84.334,50.292
94,136,3.0,10.0,0.001,0.879,0.052,0.001,0.795,0.999,0.06540880503144654,0.001001001001001001,795,999,52,1,209221.6,215542.0,174620.0,180940.0,44.345,55.758
95,151,3.5,4.0,0.0,0.879,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,214890.4,206868.8,180300.0,172280.0,89.986,78.784
96,49,1.0,7.0,0.04,0.879,0.0,0.04,0.808,0.978,0.0,0.0408997955010225,808,978,0,40,207985.2,211521.2,173380.0,176920.0,100.789,88.216
97,86,2.0,2.0,0.0,0.879,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,208580.0,213301.2,173980.0,178700.0,57.477,120.326
98,246,5.5,15.0,0.0,0.879,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,209893.2,215196.8,175300.0,180600.0,110.588,83.862
99,310,7.0,16.0,0.005,0.879,0.004,0.005,1.0,0.822,0.004,0.006082725060827251,1000,822,4,5,210214.4,211869.6,175620.0,177280.0,99.255,95.417
100,320,7.5,5.0,0.0,0.879,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,208979.6,213938.8,174380.0,179340.0,94.152,64.262
