step,candidate_idx,kdist,kmono,objective_value,best_so_far,q_3nq9,q_4jsz,v_3nq9,v_4jsz,success_3nq9,success_4jsz,n_valid_3nq9,n_valid_4jsz,n_success_valid_3nq9,n_success_valid_4jsz,qpu_access_time_3nq9,qpu_access_time_4jsz,qpu_sampling_time_3nq9,qpu_sampling_time_4jsz,sample_elapsed_sec_3nq9,sample_elapsed_sec_4jsz
1,130,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,213754.8,210565.2,179160.0,175980.0,69.833,97.044
2,248,5.5,17.0,0.0,0.0,0.0,0.002,1.0,0.754,0.0,0.002652519893899204,1000,754,0,2,211192.8,211969.6,176600.0,177380.0,68.339,95.328
3,29,0.5,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,213392.4,217471.2,178800.0,182880.0,102.89,97.644
4,118,2.5,13.0,0.003,0.003,0.003,0.036,0.999,0.343,0.003003003003003003,0.10495626822157435,999,343,3,36,203512.4,218215.2,168920.0,183620.0,120.699,92.013
5,336,8.0,0.1,0.0,0.003,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,204937.2,209652.8,170340.0,175060.0,110.959,71.862
6,331,7.5,16.0,0.0,0.003,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,208692.0,211515.2,174100.0,176920.0,100.417,102.257
7,31,0.5,10.0,0.233,0.233,0.233,0.177,0.299,0.243,0.7792642140468228,0.7283950617283951,299,243,233,177,217829.2,211795.2,183240.0,177200.0,63.667,60.47
8,63,1.5,0.1,0.0,0.233,0.0,0.006,1.0,1.0,0.0,0.006,1000,1000,0,6,215197.6,211272.8,180600.0,176660.0,74.206,107.872
9,83,1.5,20.0,0.0,0.233,0.0,0.034,0.968,0.199,0.0,0.1708542713567839,968,199,0,34,202712.8,213536.0,168120.0,178940.0,100.176,79.023
10,289,6.5,16.0,0.0,0.233,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206190.8,219118.4,171600.0,184520.0,104.466,119.05
11,11,0.1,11.0,0.07,0.233,0.07,0.117,1.0,1.0,0.07,0.117,1000,1000,70,117,205579.2,209156.0,170980.0,174560.0,130.39,68.974
12,406,9.5,7.0,0.0,0.233,0.0,0.277,1.0,1.0,0.0,0.277,1000,1000,0,277,205440.0,217839.6,170840.0,183240.0,57.891,58.184
13,17,0.1,17.0,0.087,0.233,0.087,0.009,0.728,0.894,0.11950549450549451,0.010067114093959731,728,894,87,9,204286.0,212648.8,169700.0,178060.0,113.248,100.957
14,407,9.5,8.0,0.0,0.233,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,209618.8,214434.8,175020.0,179840.0,79.178,70.776
15,314,7.0,20.0,0.0,0.233,0.0,0.017,1.0,0.489,0.0,0.034764826175869123,1000,489,0,17,212758.0,214515.6,178160.0,179920.0,2.33,88.891
16,356,8.0,20.0,0.0,0.233,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210970.4,214011.6,176380.0,179420.0,91.35,91.625
17,212,5.0,2.0,0.0,0.233,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,212220.0,215830.8,177620.0,181240.0,118.37,38.172
18,329,7.5,14.0,0.0,0.233,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210885.6,215694.0,176300.0,181100.0,146.368,71.111
19,292,6.5,19.0,0.022,0.233,0.022,0.002,1.0,0.962,0.022,0.002079002079002079,1000,962,22,2,208476.4,213696.8,173880.0,179100.0,133.589,59.061
20,382,9.0,4.0,0.0,0.233,0.0,0.0,1.0,0.998,0.0,0.0,1000,998,0,0,212074.0,216476.4,177480.0,181880.0,64.745,50.023
21,169,4.0,1.0,0.0,0.233,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,209689.2,211389.2,175100.0,176800.0,99.871,70.21
22,238,5.5,7.0,0.0,0.233,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,217709.6,213391.6,183120.0,178800.0,90.855,84.426
23,408,9.5,9.0,0.0,0.233,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206570.0,212151.6,171980.0,177560.0,79.107,77.441
24,103,2.0,19.0,0.0,0.233,0.0,0.001,0.973,0.363,0.0,0.0027548209366391185,973,363,0,1,217114.0,236094.4,182520.0,177440.0,128.078,92.685
