mode,query_tag,ligand,kdist,kmono,n_reads,n_valid,n_success_valid,validity_rate,success_rate,quality,qpu_access_time,qpu_sampling_time,sample_elapsed_sec,mRMSD,avg_RMSD,physical_qubits,max_chain_length,raw_case_id,step,candidate_idx,objective,objective_value,best_so_far
qpu,prereg_3nq9_random_s20260804102_s010,4jsz,6.5,16.0,1000,1000,0,1.0,0.0,0.0,219118.4,184520.0,119.05,3.9775028897856815,4.959779,2483.0,27.0,4jsz_Kdist6.500_Kmono16.000,10,289,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s011,3nq9,0.1,11.0,1000,1000,70,1.0,0.07,0.07,205579.2,170980.0,130.39,0.5564782116129975,3.8894412,2053.0,23.0,3nq9_Kdist0.100_Kmono11.000,11,11,quality_3nq9,0.07,0.233
qpu,prereg_3nq9_random_s20260804102_s011,4jsz,0.1,11.0,1000,1000,117,1.0,0.117,0.117,209156.0,174560.0,68.974,1.688669990152147,2.5826698,2499.0,28.0,4jsz_Kdist0.100_Kmono11.000,11,11,quality_3nq9,0.07,0.233
qpu,prereg_3nq9_random_s20260804102_s012,3nq9,9.5,7.0,1000,1000,0,1.0,0.0,0.0,205440.0,170840.0,57.891,4.713236851091798,5.5977958,2063.0,25.0,3nq9_Kdist9.500_Kmono7.000,12,406,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s012,4jsz,9.5,7.0,1000,1000,277,1.0,0.277,0.277,217839.6,183240.0,58.184,1.27447921700741,2.3051756000000005,2601.0,28.0,4jsz_Kdist9.500_Kmono7.000,12,406,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s013,3nq9,0.1,17.0,1000,728,87,0.728,0.11950549450549451,0.087,204286.0,169700.0,113.248,0.5564782116129975,7.074591758241757,2032.0,22.0,3nq9_Kdist0.100_Kmono17.000,13,17,quality_3nq9,0.087,0.233
qpu,prereg_3nq9_random_s20260804102_s013,4jsz,0.1,17.0,1000,894,9,0.894,0.010067114093959731,0.009,212648.8,178060.0,100.957,0.5766602119099231,3.674631208053692,2451.0,25.0,4jsz_Kdist0.100_Kmono17.000,13,17,quality_3nq9,0.087,0.233
qpu,prereg_3nq9_random_s20260804102_s014,3nq9,9.5,8.0,1000,1000,0,1.0,0.0,0.0,209618.8,175020.0,79.178,5.368580184773432,5.945165,2225.0,26.0,3nq9_Kdist9.500_Kmono8.000,14,407,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s014,4jsz,9.5,8.0,1000,1000,0,1.0,0.0,0.0,214434.8,179840.0,70.776,2.7813375911014604,3.4429440999999996,2566.0,28.0,4jsz_Kdist9.500_Kmono8.000,14,407,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s015,3nq9,7.0,20.0,1000,1000,0,1.0,0.0,0.0,212758.0,178160.0,2.33,2.811158566363981,4.5616111,2158.0,24.0,3nq9_Kdist7.000_Kmono20.000,15,314,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s015,4jsz,7.0,20.0,1000,489,17,0.489,0.034764826175869123,0.017,214515.6,179920.0,88.891,1.116939120990933,2.950485685071575,2523.0,28.0,4jsz_Kdist7.000_Kmono20.000,15,314,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s016,3nq9,8.0,20.0,1000,1000,0,1.0,0.0,0.0,210970.4,176380.0,91.35,4.24680064577154,6.4439339,2151.0,26.0,3nq9_Kdist8.000_Kmono20.000,16,356,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s016,4jsz,8.0,20.0,1000,1000,0,1.0,0.0,0.0,214011.6,179420.0,91.625,2.2648011107136745,4.2243562,2503.0,25.0,4jsz_Kdist8.000_Kmono20.000,16,356,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s017,3nq9,5.0,2.0,1000,1000,0,1.0,0.0,0.0,212220.0,177620.0,118.37,2.7192034585092224,3.6845975000000006,2187.0,25.0,3nq9_Kdist5.000_Kmono2.000,17,212,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s017,4jsz,5.0,2.0,1000,1000,0,1.0,0.0,0.0,215830.8,181240.0,38.172,2.510335795756538,3.3476617,2826.0,30.0,4jsz_Kdist5.000_Kmono2.000,17,212,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s018,3nq9,7.5,14.0,1000,1000,0,1.0,0.0,0.0,210885.6,176300.0,146.368,3.9221267532738695,6.8134491,2020.0,23.0,3nq9_Kdist7.500_Kmono14.000,18,329,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s018,4jsz,7.5,14.0,1000,1000,0,1.0,0.0,0.0,215694.0,181100.0,71.111,3.2206472802551214,3.6504853,2470.0,27.0,4jsz_Kdist7.500_Kmono14.000,18,329,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s019,3nq9,6.5,19.0,1000,1000,22,1.0,0.022,0.022,208476.4,173880.0,133.589,1.6021931043628348,3.6881526,1977.0,23.0,3nq9_Kdist6.500_Kmono19.000,19,292,quality_3nq9,0.022,0.233
qpu,prereg_3nq9_random_s20260804102_s019,4jsz,6.5,19.0,1000,962,2,0.962,0.002079002079002079,0.002,213696.8,179100.0,59.061,1.7318710257983994,4.1731825363825354,2714.0,30.0,4jsz_Kdist6.500_Kmono19.000,19,292,quality_3nq9,0.022,0.233
qpu,prereg_3nq9_random_s20260804102_s020,3nq9,9.0,4.0,1000,1000,0,1.0,0.0,0.0,212074.0,177480.0,64.745,4.732602296887461,6.0140885000000015,2157.0,25.0,3nq9_Kdist9.000_Kmono4.000,20,382,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s020,4jsz,9.0,4.0,1000,998,0,0.998,0.0,0.0,216476.4,181880.0,50.023,2.1968589886144514,3.99296372745491,2826.0,34.0,4jsz_Kdist9.000_Kmono4.000,20,382,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s021,3nq9,4.0,1.0,1000,1000,0,1.0,0.0,0.0,209689.2,175100.0,99.871,3.1555179459834486,4.3172369,2122.0,25.0,3nq9_Kdist4.000_Kmono1.000,21,169,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s021,4jsz,4.0,1.0,1000,1000,0,1.0,0.0,0.0,211389.2,176800.0,70.21,3.068227682462889,3.4295092,2552.0,27.0,4jsz_Kdist4.000_Kmono1.000,21,169,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s022,3nq9,5.5,7.0,1000,1000,0,1.0,0.0,0.0,217709.6,183120.0,90.855,2.346233273227444,3.3994973999999996,2106.0,24.0,3nq9_Kdist5.500_Kmono7.000,22,238,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s022,4jsz,5.5,7.0,1000,1000,0,1.0,0.0,0.0,213391.6,178800.0,84.426,4.148014990081352,4.7397808999999995,2756.0,29.0,4jsz_Kdist5.500_Kmono7.000,22,238,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s023,3nq9,9.5,9.0,1000,1000,0,1.0,0.0,0.0,206570.0,171980.0,79.107,3.8991046261208506,5.994217000000001,2192.0,26.0,3nq9_Kdist9.500_Kmono9.000,23,408,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s023,4jsz,9.5,9.0,1000,1000,0,1.0,0.0,0.0,212151.6,177560.0,77.441,2.4277051389633297,3.2425805000000003,2615.0,29.0,4jsz_Kdist9.500_Kmono9.000,23,408,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s024,3nq9,2.0,19.0,1000,973,0,0.973,0.0,0.0,217114.0,182520.0,128.078,2.2815457479524697,4.1026762589928065,2078.0,24.0,3nq9_Kdist2.000_Kmono19.000,24,103,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s024,4jsz,2.0,19.0,1000,363,1,0.363,0.0027548209366391185,0.001,236094.4,177440.0,92.685,1.5660577894828769,3.3542173553719006,2529.0,27.0,4jsz_Kdist2.000_Kmono19.000,24,103,quality_3nq9,0.0,0.233
qpu,prereg_3nq9_random_s20260804102_s025,3nq9,1.0,18.0,1000,992,0,0.992,0.0,0.0,199687.6,165100.0,101.95,3.9327183982583858,4.680963709677419,2098.0,24.0,3nq9_Kdist1.000_Kmono18.000,25,60,quality_3nq9,0.0,0.233
