step,candidate_idx,kdist,kmono,objective_value,best_so_far,q_3nq9,q_4jsz,v_3nq9,v_4jsz,success_3nq9,success_4jsz,n_valid_3nq9,n_valid_4jsz,n_success_valid_3nq9,n_success_valid_4jsz,qpu_access_time_3nq9,qpu_access_time_4jsz,qpu_sampling_time_3nq9,qpu_sampling_time_4jsz,sample_elapsed_sec_3nq9,sample_elapsed_sec_4jsz
20,89,2.0,5.0,0.0,0.089,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,209969.6,212616.0,175380.0,178020.0,105.505,111.112
21,288,6.5,15.0,0.0,0.089,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,205339.6,210432.4,170740.0,175840.0,88.67,122.231
22,209,4.5,20.0,0.008,0.089,0.0,0.008,1.0,0.95,0.0,0.008421052631578947,1000,950,0,8,216428.4,214570.4,181840.0,179980.0,76.373,77.722
23,37,0.5,16.0,0.008,0.089,0.0,0.008,0.954,0.607,0.0,0.013179571663920923,954,607,0,8,210514.0,211832.4,175920.0,177240.0,36.691,88.857
24,440,10.0,20.0,0.0,0.089,0.107,0.0,0.862,1.0,0.12412993039443156,0.0,862,1000,107,0,209617.6,211013.6,175020.0,176420.0,64.596,91.863
25,70,1.5,7.0,0.0,0.089,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,209576.8,216072.8,174980.0,181480.0,156.645,85.618
26,7,0.1,7.0,0.031,0.089,0.0,0.031,1.0,0.965,0.0,0.03212435233160622,1000,965,0,31,204701.2,213800.8,170100.0,179200.0,101.58,63.702
27,303,7.0,9.0,0.0,0.089,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,212654.4,213371.2,178060.0,178780.0,69.435,88.524
28,149,3.5,2.0,0.0,0.089,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,209970.8,214014.8,175380.0,179420.0,73.708,101.884
29,141,3.0,15.0,0.002,0.089,0.0,0.002,0.34,0.262,0.0,0.007633587786259542,340,262,0,2,209834.0,211253.6,175240.0,176660.0,103.315,144.251
30,232,5.5,1.0,0.002,0.089,0.0,0.002,1.0,1.0,0.0,0.002,1000,1000,0,2,211897.6,209719.2,177300.0,175120.0,72.475,114.814
31,379,9.0,1.0,0.017,0.089,0.0,0.017,1.0,1.0,0.0,0.017,1000,1000,0,17,210376.0,213934.0,175780.0,179340.0,69.732,71.116
32,146,3.0,20.0,0.0,0.089,0.013,0.0,0.136,0.674,0.09558823529411764,0.0,136,674,13,0,208258.0,210018.4,173660.0,175420.0,74.511,75.68
33,115,2.5,10.0,0.015,0.089,0.0,0.015,1.0,0.996,0.0,0.015060240963855422,1000,996,0,15,207798.4,217478.0,173200.0,182880.0,70.059,72.779
34,237,5.5,6.0,0.0,0.089,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,204254.8,209154.0,169660.0,174560.0,128.171,95.431
35,255,6.0,3.0,0.058,0.089,0.0,0.058,1.0,1.0,0.0,0.058,1000,1000,0,58,215693.2,212396.8,181100.0,177800.0,53.024,115.373
36,46,1.0,4.0,0.001,0.089,0.0,0.001,1.0,1.0,0.0,0.001,1000,1000,0,1,204572.4,212018.4,169980.0,177420.0,89.351,69.608
37,91,2.0,7.0,0.003,0.089,0.0,0.003,1.0,1.0,0.0,0.003,1000,1000,0,3,212472.0,210192.4,177880.0,175600.0,78.761,82.535
38,345,8.0,9.0,0.0,0.089,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206197.6,212896.8,171600.0,178300.0,75.471,117.344
39,193,4.5,4.0,0.0,0.089,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,218332.8,208970.8,183740.0,174380.0,78.438,165.967
40,200,4.5,11.0,0.0,0.089,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206938.0,216434.8,172340.0,181840.0,83.251,75.266
41,278,6.5,5.0,0.0,0.089,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206658.4,215331.2,172060.0,180740.0,119.891,74.915
42,28,0.5,7.0,0.155,0.155,0.0,0.155,1.0,0.947,0.0,0.16367476240760295,1000,947,0,155,199529.2,215835.6,164940.0,181240.0,154.469,54.175
43,249,5.5,18.0,0.001,0.155,0.0,0.001,1.0,0.49,0.0,0.0020408163265306124,1000,490,0,1,214796.0,217574.0,180200.0,182980.0,102.662,86.183
44,120,2.5,15.0,0.0,0.155,0.076,0.0,0.969,0.955,0.0784313725490196,0.0,969,955,76,0,209297.6,213898.8,174700.0,179300.0,75.195,79.783
45,90,2.0,6.0,0.0,0.155,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210434.4,212016.4,175840.0,177420.0,64.531,175.274
46,291,6.5,18.0,0.0,0.155,0.001,0.0,1.0,1.0,0.001,0.0,1000,1000,1,0,204150.8,212151.6,169560.0,177560.0,106.133,52.51
47,39,0.5,18.0,0.157,0.157,0.0,0.157,0.459,0.553,0.0,0.28390596745027125,459,553,0,157,208472.4,209399.6,173880.0,174800.0,105.926,140.286
48,166,3.5,19.0,0.0,0.157,0.005,0.0,0.457,0.981,0.010940919037199124,0.0,457,981,5,0,210011.6,216834.0,175420.0,182240.0,63.566,69.79
49,412,9.5,13.0,0.143,0.157,0.0,0.143,1.0,1.0,0.0,0.143,1000,1000,0,143,206943.6,216581.6,172340.0,181980.0,96.934,87.518
50,311,7.0,17.0,0.0,0.157,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206933.2,216574.0,172340.0,181980.0,59.702,138.671
51,170,4.0,2.0,0.0,0.157,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,219511.2,215795.6,184920.0,181200.0,77.764,124.335
52,425,10.0,5.0,0.001,0.157,0.0,0.001,1.0,0.934,0.0,0.0010706638115631692,1000,934,0,1,200470.8,215429.6,165880.0,180840.0,96.549,155.171
53,330,7.5,15.0,0.416,0.416,0.017,0.416,0.998,1.0,0.017034068136272545,0.416,998,1000,17,416,216932.4,217869.6,182340.0,183280.0,97.727,116.965
54,429,10.0,9.0,0.0,0.416,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,207214.8,213013.2,172620.0,178420.0,103.737,98.461
55,350,8.0,14.0,0.001,0.416,0.0,0.001,1.0,1.0,0.0,0.001,1000,1000,0,1,207290.4,218758.0,172700.0,184160.0,98.284,59.125
56,168,4.0,0.1,0.0,0.416,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,207717.6,211794.0,173120.0,177200.0,74.372,61.601
57,110,2.5,5.0,0.034,0.416,0.0,0.034,1.0,1.0,0.0,0.034,1000,1000,0,34,208616.8,211902.4,174020.0,177300.0,62.439,100.496
58,227,5.0,17.0,0.0,0.416,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,203441.6,215428.0,168840.0,180840.0,101.084,116.038
59,55,1.0,13.0,0.0,0.416,0.713,0.0,0.79,0.715,0.9025316455696203,0.0,790,715,713,0,215794.4,210114.8,181200.0,175520.0,69.317,97.41
60,192,4.5,3.0,0.0,0.416,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,209252.8,219754.8,174660.0,185160.0,67.299,40.811
61,391,9.0,13.0,0.008,0.416,0.0,0.008,1.0,1.0,0.0,0.008,1000,1000,0,8,208385.2,213150.8,173800.0,178560.0,29.082,67.484
62,122,2.5,17.0,0.037,0.416,0.009,0.037,0.266,0.532,0.03383458646616541,0.06954887218045112,266,532,9,37,217833.6,218620.0,183240.0,184020.0,57.545,79.186
63,228,5.0,18.0,0.04,0.416,0.0,0.04,1.0,0.734,0.0,0.05449591280653951,1000,734,0,40,208391.6,210748.8,173800.0,176160.0,98.93,80.164
64,388,9.0,10.0,0.0,0.416,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,218753.6,216160.4,184160.0,181560.0,119.138,140.694
65,282,6.5,9.0,0.0,0.416,0.0,0.0,1.0,0.996,0.0,0.0,1000,996,0,0,209154.0,207892.4,174560.0,173300.0,72.047,89.97
66,397,9.0,19.0,0.013,0.416,0.0,0.013,1.0,1.0,0.0,0.013,1000,1000,0,13,206694.8,207613.6,172100.0,173020.0,50.253,145.359
67,275,6.5,2.0,0.0,0.416,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206693.2,210220.0,172100.0,175620.0,48.653,142.235
68,270,6.0,18.0,0.004,0.416,0.0,0.004,1.0,0.999,0.0,0.004004004004004004,1000,999,0,4,207610.4,209693.6,173020.0,175100.0,138.957,137.835
69,205,4.5,16.0,0.0,0.416,0.0,0.0,1.0,0.999,0.0,0.0,1000,999,0,0,210216.0,214152.0,175620.0,179560.0,92.26,115.456
70,161,3.5,14.0,0.0,0.416,0.0,0.0,1.0,0.982,0.0,0.0,1000,982,0,0,210520.8,213794.0,175920.0,179200.0,49.267,73.19
71,218,5.0,8.0,0.001,0.416,0.0,0.001,1.0,1.0,0.0,0.001,1000,1000,0,1,205929.2,209156.8,171340.0,174560.0,70.865,58.316
72,105,2.5,0.1,0.0,0.416,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,201975.6,205332.0,167380.0,170740.0,64.644,67.83
73,211,5.0,1.0,0.0,0.416,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,215835.6,212016.8,181240.0,177420.0,80.342,93.796
74,17,0.1,17.0,0.002,0.416,0.0,0.002,0.92,0.615,0.0,0.0032520325203252032,920,615,0,2,211256.0,211478.4,176660.0,176880.0,63.335,87.715
75,22,0.5,1.0,0.0,0.416,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210276.0,212396.8,175660.0,177780.0,63.512,74.069
76,183,4.0,15.0,0.047,0.416,0.005,0.047,0.997,0.801,0.0050150451354062184,0.05867665418227216,997,801,5,47,211190.8,215476.0,176600.0,180880.0,61.803,48.282
77,96,2.0,12.0,0.006,0.416,0.005,0.006,1.0,0.785,0.005,0.007643312101910828,1000,785,5,6,211074.8,218113.2,176480.0,183520.0,80.385,92.295
78,145,3.0,19.0,0.0,0.416,0.0,0.0,1.0,0.987,0.0,0.0,1000,987,0,0,212612.4,215474.8,178020.0,180880.0,82.782,136.557
79,40,0.5,19.0,0.028,0.416,0.009,0.028,0.949,0.614,0.009483667017913594,0.04560260586319218,949,614,9,28,205695.2,211518.0,171100.0,176920.0,67.023,91.15
80,127,3.0,1.0,0.0,0.416,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206835.2,214074.8,172240.0,179480.0,71.887,50.411
81,233,5.5,2.0,0.002,0.416,0.0,0.002,1.0,1.0,0.0,0.002,1000,1000,0,2,207332.8,213800.8,172740.0,179200.0,88.898,58.926
82,225,5.0,15.0,0.042,0.416,0.0,0.042,1.0,1.0,0.0,0.042,1000,1000,0,42,205793.6,215714.0,171200.0,181120.0,176.761,71.193
83,24,0.5,3.0,0.0,0.416,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,215434.8,207695.6,180840.0,173100.0,59.172,133.873
84,274,6.5,1.0,0.0,0.416,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,212114.8,216696.4,177520.0,182100.0,94.9,39.421
85,401,9.5,2.0,0.0,0.416,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206012.0,210974.8,171420.0,176380.0,78.973,78.356
86,243,5.5,12.0,0.0,0.416,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206297.6,212972.8,171700.0,178380.0,121.963,73.421
87,305,7.0,11.0,0.053,0.416,0.0,0.053,1.0,0.807,0.0,0.06567534076827757,1000,807,0,53,218116.0,218513.2,183520.0,183920.0,61.515,38.506
88,226,5.0,16.0,0.003,0.416,0.0,0.003,1.0,0.97,0.0,0.003092783505154639,1000,970,0,3,219751.6,217872.4,185160.0,183280.0,71.887,146.825
89,33,0.5,12.0,0.0,0.416,0.011,0.0,0.672,0.632,0.01636904761904762,0.0,672,632,11,0,201750.4,215330.8,167160.0,180740.0,67.589,77.987
90,72,1.5,9.0,0.005,0.416,0.006,0.005,0.258,1.0,0.023255813953488372,0.005,258,1000,6,5,208397.6,216698.4,173800.0,182100.0,28.778,94.922
91,208,4.5,19.0,0.0,0.416,0.045,0.0,0.554,1.0,0.0812274368231047,0.0,554,1000,45,0,214946.0,212018.0,180340.0,177420.0,43.595,61.844
92,67,1.5,4.0,0.0,0.416,0.031,0.0,1.0,1.0,0.031,0.0,1000,1000,31,0,214897.2,217195.6,180300.0,182600.0,69.845,56.115
93,293,6.5,20.0,0.0,0.416,0.0,0.0,1.0,0.995,0.0,0.0,1000,995,0,0,217200.0,208716.0,182600.0,174120.0,65.576,128.797
94,109,2.5,4.0,0.0,0.416,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,211334.8,213289.2,176740.0,178700.0,79.147,94.808
95,203,4.5,14.0,0.0,0.416,0.002,0.0,0.999,0.999,0.002002002002002002,0.0,999,999,2,0,214803.6,213532.0,180200.0,178940.0,49.869,98.677
96,98,2.0,14.0,0.0,0.416,0.0,0.0,0.999,0.478,0.0,0.0,999,478,0,0,200194.0,215792.0,165600.0,181200.0,91.042,81.284
97,44,1.0,2.0,0.0,0.416,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,212013.2,210513.6,177420.0,175920.0,85.621,133.167
98,331,7.5,16.0,0.002,0.416,0.0,0.002,1.0,1.0,0.0,0.002,1000,1000,0,2,217972.8,219653.2,183380.0,185060.0,79.019,98.524
99,271,6.0,19.0,0.0,0.416,0.002,0.0,1.0,0.853,0.002,0.0,1000,853,2,0,215433.2,216200.0,180840.0,181600.0,103.271,25.521
100,112,2.5,7.0,0.001,0.416,0.0,0.001,1.0,1.0,0.0,0.001,1000,1000,0,1,217876.0,219393.2,183280.0,184800.0,94.95,74.279
