step,candidate_idx,kdist,kmono,objective_value,best_so_far,q_3nq9,q_4jsz,v_3nq9,v_4jsz,success_3nq9,success_4jsz,n_valid_3nq9,n_valid_4jsz,n_success_valid_3nq9,n_success_valid_4jsz,qpu_access_time_3nq9,qpu_access_time_4jsz,qpu_sampling_time_3nq9,qpu_sampling_time_4jsz,sample_elapsed_sec_3nq9,sample_elapsed_sec_4jsz
42,348,8.0,12.0,0.0,0.302,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206613.2,216074.4,172020.0,181480.0,145.283,70.66
43,93,2.0,9.0,0.195,0.302,0.002,0.195,1.0,0.853,0.002,0.22860492379835873,1000,853,2,195,211572.0,212374.0,176980.0,177780.0,117.401,38.149
44,338,8.0,2.0,0.0,0.302,0.091,0.0,1.0,1.0,0.091,0.0,1000,1000,91,0,217836.4,214533.2,183240.0,179940.0,64.41,140.047
45,238,5.5,7.0,0.0,0.302,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,215475.6,212894.8,180880.0,178300.0,61.493,53.532
46,353,8.0,17.0,0.005,0.302,0.001,0.005,1.0,0.608,0.001,0.008223684210526315,1000,608,1,5,210073.2,214393.2,175480.0,179800.0,61.539,58.237
47,212,5.0,2.0,0.0,0.302,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,204152.8,215970.4,169560.0,181380.0,70.348,80.538
48,345,8.0,9.0,0.0,0.302,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,216198.4,214792.0,181600.0,180200.0,76.45,73.323
49,433,10.0,13.0,0.0,0.302,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,207654.8,211713.2,173060.0,177120.0,125.997,87.706
50,413,9.5,14.0,0.001,0.302,0.111,0.001,1.0,1.0,0.111,0.001,1000,1000,111,1,207157.2,217876.0,172560.0,183280.0,69.332,115.85
51,166,3.5,19.0,0.0,0.302,0.798,0.0,0.998,0.37,0.7995991983967936,0.0,998,370,798,0,210291.2,212658.0,175700.0,178060.0,140.781,112.924
52,24,0.5,3.0,0.246,0.302,0.0,0.246,1.0,1.0,0.0,0.246,1000,1000,0,246,215153.2,206333.6,180560.0,171740.0,49.567,109.879
53,378,9.0,0.1,0.0,0.302,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,205934.0,214512.8,171340.0,179920.0,80.058,68.638
54,121,2.5,16.0,0.0,0.302,0.13,0.0,0.617,0.984,0.2106969205834684,0.0,617,984,130,0,208938.8,209531.6,174340.0,174940.0,56.658,89.337
55,101,2.0,17.0,0.002,0.302,0.003,0.002,0.744,0.01,0.004032258064516129,0.2,744,10,3,2,211754.8,214296.8,177160.0,179700.0,83.139,58.071
56,71,1.5,8.0,0.008,0.302,0.0,0.008,1.0,0.972,0.0,0.00823045267489712,1000,972,0,8,211794.4,214074.0,177200.0,179480.0,86.581,94.313
57,281,6.5,8.0,0.0,0.302,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,215198.4,216437.2,180600.0,181840.0,38.319,96.916
58,210,5.0,0.1,0.0,0.302,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,211113.2,214291.2,176520.0,179700.0,107.109,107.18
59,55,1.0,13.0,0.015,0.302,0.323,0.015,0.73,0.43,0.44246575342465755,0.03488372093023256,730,430,323,15,218374.8,208517.2,183780.0,173920.0,126.186,170.121
60,4,0.1,4.0,0.0,0.302,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,215656.4,209379.2,181060.0,174780.0,70.98,138.561
61,264,6.0,12.0,0.0,0.302,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,207338.8,212126.0,172740.0,177520.0,49.213,58.658
62,147,3.5,0.1,0.0,0.302,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,209936.8,215300.0,175340.0,180700.0,2.421,93.762
63,298,7.0,4.0,0.194,0.302,0.0,0.194,1.0,1.0,0.0,0.194,1000,1000,0,194,206891.6,210475.6,172300.0,175880.0,151.477,65.037
64,186,4.0,18.0,0.001,0.302,0.02,0.001,0.925,0.078,0.021621621621621623,0.01282051282051282,925,78,20,1,211195.6,216694.0,176600.0,182100.0,60.035,49.333
65,370,8.5,13.0,0.013,0.302,0.03,0.013,1.0,1.0,0.03,0.013,1000,1000,30,13,213623.6,212800.8,179020.0,178200.0,99.862,100.087
66,390,9.0,12.0,0.176,0.302,0.0,0.176,1.0,0.966,0.0,0.18219461697722567,1000,966,0,176,210936.0,215543.2,176340.0,180940.0,101.116,72.578
67,196,4.5,7.0,0.0,0.302,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,215940.4,211582.4,181340.0,176980.0,86.677,158.678
68,347,8.0,11.0,0.0,0.302,0.018,0.0,0.999,1.0,0.018018018018018018,0.0,999,1000,18,0,203192.0,212111.2,168600.0,177520.0,49.702,98.173
69,172,4.0,4.0,0.003,0.302,0.052,0.003,1.0,1.0,0.052,0.003,1000,1000,52,3,206032.8,215195.2,171440.0,180600.0,67.784,90.017
70,437,10.0,17.0,0.0,0.302,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,203940.4,213034.0,169340.0,178440.0,88.531,123.917
71,332,7.5,17.0,0.0,0.302,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,216436.4,216799.2,181840.0,182200.0,66.044,93.808
72,113,2.5,8.0,0.0,0.302,0.025,0.0,0.999,1.0,0.025025025025025027,0.0,999,1000,25,0,214570.4,211938.8,179980.0,177340.0,74.921,60.599
73,181,4.0,13.0,0.273,0.302,0.112,0.273,1.0,0.985,0.112,0.27715736040609135,1000,985,112,273,212331.2,214802.0,177740.0,180200.0,66.258,85.143
74,57,1.0,15.0,0.037,0.302,0.0,0.037,0.57,0.072,0.0,0.5138888888888888,570,72,0,37,209252.4,210654.4,174660.0,176060.0,93.03,69.933
75,206,4.5,17.0,0.0,0.302,0.0,0.0,1.0,0.997,0.0,0.0,1000,997,0,0,199570.4,217475.2,164980.0,182880.0,104.102,43.92
76,254,6.0,2.0,0.0,0.302,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,208480.0,215200.8,173880.0,180600.0,50.744,88.064
77,18,0.1,18.0,0.507,0.507,0.045,0.507,0.74,0.824,0.060810810810810814,0.6152912621359223,740,824,45,507,218473.6,218378.8,183880.0,183780.0,54.883,66.052
78,22,0.5,1.0,0.0,0.507,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,217841.6,211526.0,183240.0,176920.0,92.133,74.376
79,207,4.5,18.0,0.001,0.507,0.0,0.001,0.999,0.166,0.0,0.006024096385542169,999,166,0,1,204434.0,209926.8,169840.0,175340.0,83.638,111.518
80,339,8.0,3.0,0.0,0.507,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,208193.2,215340.4,173600.0,180740.0,141.02,83.892
81,136,3.0,10.0,0.0,0.507,0.001,0.0,0.069,0.946,0.014492753623188406,0.0,69,946,1,0,206839.6,214830.8,172240.0,180240.0,44.046,73.719
82,310,7.0,16.0,0.0,0.507,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,208214.0,211617.6,173620.0,177020.0,65.08,78.655
83,311,7.0,17.0,0.01,0.507,0.0,0.01,0.999,0.999,0.0,0.01001001001001001,999,999,0,10,205428.8,215080.8,170840.0,180480.0,54.157,44.396
84,174,4.0,6.0,0.018,0.507,0.0,0.018,1.0,1.0,0.0,0.018,1000,1000,0,18,214799.2,214031.2,180200.0,179440.0,71.407,95.224
85,126,3.0,0.1,0.0,0.507,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210213.6,210159.2,175620.0,175560.0,73.582,132.966
86,244,5.5,13.0,0.003,0.507,0.0,0.003,0.966,0.978,0.0,0.003067484662576687,966,978,0,3,215436.0,213944.8,180840.0,179340.0,44.872,77.261
87,204,4.5,15.0,0.771,0.771,0.0,0.771,1.0,1.0,0.0,0.771,1000,1000,0,771,216082.0,210311.6,181480.0,175700.0,94.304,50.321
88,403,9.5,4.0,0.0,0.771,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,202529.2,211078.4,167940.0,176480.0,127.058,50.835
89,80,1.5,17.0,0.0,0.771,0.0,0.0,0.705,0.989,0.0,0.0,705,989,0,0,209200.8,211474.4,174600.0,176880.0,49.939,76.969
90,168,4.0,0.1,0.0,0.771,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,208193.6,216192.0,173600.0,181600.0,88.047,131.159
91,148,3.5,1.0,0.0,0.771,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,208076.0,205326.0,173480.0,170740.0,76.064,106.272
92,59,1.0,17.0,0.0,0.771,0.0,0.0,0.871,0.029,0.0,0.0,871,29,0,0,205698.0,212792.4,171100.0,178200.0,84.664,79.837
93,0,0.1,0.1,0.025,0.771,0.0,0.025,1.0,1.0,0.0,0.025,1000,1000,0,25,217890.8,217084.0,183280.0,182480.0,70.485,92.333
94,283,6.5,10.0,0.0,0.771,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,212013.2,213198.4,177420.0,178600.0,82.325,62.58
95,25,0.5,4.0,0.0,0.771,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,219754.8,217471.2,185160.0,182880.0,70.432,102.81
96,140,3.0,14.0,0.039,0.771,0.001,0.039,1.0,0.884,0.001,0.04411764705882353,1000,884,1,39,209112.4,214074.0,174520.0,179480.0,179.921,99.954
97,340,8.0,4.0,0.016,0.771,0.0,0.016,1.0,1.0,0.0,0.016,1000,1000,0,16,202474.8,214694.0,167880.0,180100.0,62.823,69.815
98,138,3.0,12.0,0.062,0.771,0.0,0.062,1.0,0.819,0.0,0.0757020757020757,1000,819,0,62,209693.2,217612.4,175100.0,183020.0,95.309,101.648
99,63,1.5,0.1,0.0,0.771,0.221,0.0,1.0,1.0,0.221,0.0,1000,1000,221,0,209717.2,213302.0,175120.0,178700.0,83.17,102.421
100,263,6.0,11.0,0.0,0.771,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,217190.8,212536.4,182600.0,177940.0,90.624,87.319
