step,candidate_idx,kdist,kmono,objective_value,best_so_far,q_3nq9,q_4jsz,v_3nq9,v_4jsz,success_3nq9,success_4jsz,n_valid_3nq9,n_valid_4jsz,n_success_valid_3nq9,n_success_valid_4jsz,qpu_access_time_3nq9,qpu_access_time_4jsz,qpu_sampling_time_3nq9,qpu_sampling_time_4jsz,sample_elapsed_sec_3nq9,sample_elapsed_sec_4jsz
17,61,1.0,19.0,0.0,0.051,0.0,0.007,0.137,0.101,0.0,0.06930693069306931,137,101,0,7,212392.0,209391.2,177800.0,174800.0,92.868,84.142
18,74,1.5,11.0,0.013,0.051,0.013,0.343,0.961,1.0,0.013527575442247659,0.343,961,1000,13,343,208832.8,212657.6,174240.0,178060.0,59.489,93.1
19,409,9.5,10.0,0.0,0.051,0.0,0.148,1.0,0.999,0.0,0.14814814814814814,1000,999,0,148,211512.4,216375.6,176920.0,181780.0,84.027,79.62
20,89,2.0,5.0,0.0,0.051,0.0,0.001,1.0,1.0,0.0,0.001,1000,1000,0,1,207691.6,211890.0,173100.0,177300.0,1.864,46.9
21,288,6.5,15.0,0.03,0.051,0.03,0.0,1.0,0.999,0.03,0.0,1000,999,30,0,215694.0,212212.4,181100.0,177620.0,79.295,87.268
22,209,4.5,20.0,0.0,0.051,0.0,0.013,0.983,0.268,0.0,0.048507462686567165,983,268,0,13,218874.8,211657.2,184280.0,177060.0,46.359,60.44
23,37,0.5,16.0,0.0,0.051,0.0,0.0,1.0,0.001,0.0,0.0,1000,1,0,0,215692.8,213929.6,181100.0,179340.0,73.098,90.826
24,440,10.0,20.0,0.024,0.051,0.024,0.011,1.0,1.0,0.024,0.011,1000,1000,24,11,214510.0,212889.6,179920.0,178300.0,63.2,229.567
25,70,1.5,7.0,0.0,0.051,0.0,0.0,0.988,1.0,0.0,0.0,988,1000,0,0,209932.8,217116.4,175340.0,182520.0,84.116,84.322
26,7,0.1,7.0,0.002,0.051,0.002,0.005,1.0,1.0,0.002,0.005,1000,1000,2,5,202656.0,214026.8,168060.0,179440.0,92.04,138.069
27,303,7.0,9.0,0.0,0.051,0.0,0.008,1.0,0.967,0.0,0.008273009307135471,1000,967,0,8,212610.4,215530.8,178020.0,180940.0,63.501,62.032
28,149,3.5,2.0,0.0,0.051,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,212747.2,214654.0,178160.0,180060.0,92.313,125.985
29,141,3.0,15.0,0.006,0.051,0.006,0.0,0.994,0.927,0.006036217303822937,0.0,994,927,6,0,204939.2,212973.2,170340.0,178380.0,76.805,83.267
30,232,5.5,1.0,0.0,0.051,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,214027.6,216075.6,179440.0,181480.0,64.862,70.318
31,379,9.0,1.0,0.0,0.051,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,205800.0,211516.0,171200.0,176920.0,81.034,108.924
32,146,3.0,20.0,0.0,0.051,0.0,0.434,0.156,0.996,0.0,0.4357429718875502,156,996,0,434,216333.6,217758.4,181740.0,183160.0,111.539,43.922
33,115,2.5,10.0,0.0,0.051,0.0,0.005,1.0,0.996,0.0,0.0050200803212851405,1000,996,0,5,216575.2,215928.8,181980.0,181340.0,75.044,80.274
34,237,5.5,6.0,0.0,0.051,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,211198.4,213018.0,176600.0,178420.0,85.115,63.966
35,255,6.0,3.0,0.001,0.051,0.001,0.0,1.0,1.0,0.001,0.0,1000,1000,1,0,236898.0,219888.8,178240.0,185300.0,110.415,54.859
36,46,1.0,4.0,0.0,0.051,0.0,0.002,1.0,1.0,0.0,0.002,1000,1000,0,2,205337.6,212543.2,170740.0,177940.0,78.371,126.218
37,91,2.0,7.0,0.549,0.549,0.549,0.0,1.0,1.0,0.549,0.0,1000,1000,549,0,215069.2,210717.2,180480.0,176120.0,143.598,103.868
38,345,8.0,9.0,0.0,0.549,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,215834.0,219654.4,181240.0,185060.0,169.281,76.777
39,193,4.5,4.0,0.0,0.549,0.0,0.111,1.0,1.0,0.0,0.111,1000,1000,0,111,205697.6,212648.8,171100.0,178060.0,105.517,62.602
40,200,4.5,11.0,0.0,0.549,0.0,0.0,1.0,0.993,0.0,0.0,1000,993,0,0,219114.0,210758.8,184520.0,176160.0,38.468,46.115
41,278,6.5,5.0,0.002,0.549,0.002,0.0,1.0,1.0,0.002,0.0,1000,1000,2,0,201208.4,212756.8,166620.0,178160.0,86.949,47.727
42,28,0.5,7.0,0.041,0.549,0.041,0.012,0.992,1.0,0.04133064516129032,0.012,992,1000,41,12,208754.0,211894.0,174160.0,177300.0,57.903,70.479
43,249,5.5,18.0,0.0,0.549,0.0,0.018,1.0,1.0,0.0,0.018,1000,1000,0,18,205211.2,210695.6,170620.0,176100.0,77.125,94.059
44,120,2.5,15.0,0.0,0.549,0.0,0.033,0.992,0.572,0.0,0.057692307692307696,992,572,0,33,201828.8,216577.6,167240.0,181980.0,86.259,62.224
45,90,2.0,6.0,0.0,0.549,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,209691.2,212032.4,175100.0,177440.0,68.648,140.653
46,291,6.5,18.0,0.0,0.549,0.0,0.0,0.284,1.0,0.0,0.0,284,1000,0,0,210076.4,210249.6,175480.0,175660.0,89.76,63.388
47,39,0.5,18.0,0.096,0.549,0.096,0.309,0.729,0.734,0.13168724279835392,0.4209809264305177,729,734,96,309,217192.8,209931.2,182600.0,175340.0,93.12,78.429
48,166,3.5,19.0,0.0,0.549,0.0,0.009,0.994,0.425,0.0,0.021176470588235293,994,425,0,9,218513.2,209431.2,183920.0,174840.0,101.736,67.715
49,412,9.5,13.0,0.001,0.549,0.001,0.0,0.997,1.0,0.0010030090270812437,0.0,997,1000,1,0,212756.0,216070.8,178160.0,181480.0,52.582,74.151
50,311,7.0,17.0,0.003,0.549,0.003,0.001,0.92,0.999,0.003260869565217391,0.001001001001001001,920,999,3,1,214894.0,211216.4,180300.0,176620.0,62.461,49.869
51,170,4.0,2.0,0.0,0.549,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,204793.6,217112.8,170200.0,182520.0,68.635,67.481
52,425,10.0,5.0,0.0,0.549,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,218626.4,214434.8,184020.0,179840.0,88.348,64.636
53,330,7.5,15.0,0.0,0.549,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,215034.8,216438.8,180440.0,181840.0,66.98,54.582
54,429,10.0,9.0,0.0,0.549,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,208756.0,209393.2,174160.0,174800.0,61.634,115.401
55,350,8.0,14.0,0.001,0.549,0.001,0.0,1.0,1.0,0.001,0.0,1000,1000,1,0,210252.0,208430.4,175660.0,173840.0,67.967,120.521
56,168,4.0,0.1,0.0,0.549,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210117.6,219395.6,175520.0,184800.0,82.844,114.63
57,110,2.5,5.0,0.0,0.549,0.0,0.023,1.0,0.972,0.0,0.023662551440329218,1000,972,0,23,214016.4,214936.0,179420.0,180340.0,89.768,92.329
58,227,5.0,17.0,0.001,0.549,0.001,0.003,1.0,0.383,0.001,0.007832898172323759,1000,383,1,3,209928.8,215935.6,175340.0,181340.0,119.148,77.156
59,55,1.0,13.0,0.016,0.549,0.016,0.0,0.983,0.885,0.01627670396744659,0.0,983,885,16,0,205192.8,213161.2,170600.0,178560.0,76.181,92.285
60,192,4.5,3.0,0.0,0.549,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,201433.2,216293.6,166840.0,181700.0,120.405,129.525
61,391,9.0,13.0,0.0,0.549,0.0,0.0,0.996,1.0,0.0,0.0,996,1000,0,0,216975.6,214697.2,182380.0,180100.0,48.504,103.159
62,122,2.5,17.0,0.007,0.549,0.007,0.0,0.348,0.693,0.020114942528735632,0.0,348,693,7,0,212344.4,218612.4,177740.0,184020.0,45.142,95.052
63,228,5.0,18.0,0.0,0.549,0.0,0.016,1.0,0.496,0.0,0.03225806451612903,1000,496,0,16,204292.8,205874.4,169700.0,171280.0,141.201,72.381
64,388,9.0,10.0,0.0,0.549,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,205749.2,211251.6,171160.0,176660.0,138.433,103.638
65,282,6.5,9.0,0.0,0.549,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,203435.2,212751.2,168840.0,178160.0,120.856,64.806
66,397,9.0,19.0,0.0,0.549,0.0,0.012,1.0,1.0,0.0,0.012,1000,1000,0,12,215152.0,211896.8,180560.0,177300.0,59.244,96.064
67,275,6.5,2.0,0.276,0.549,0.276,0.0,1.0,1.0,0.276,0.0,1000,1000,276,0,209976.8,214931.2,175380.0,180340.0,71.288,54.125
68,270,6.0,18.0,0.0,0.549,0.0,0.047,1.0,0.929,0.0,0.05059203444564048,1000,929,0,47,207035.6,212294.8,172440.0,177700.0,86.765,114.134
69,205,4.5,16.0,0.0,0.549,0.0,0.0,0.954,1.0,0.0,0.0,954,1000,0,0,214786.8,216839.6,180200.0,182240.0,73.165,80.536
70,161,3.5,14.0,0.0,0.549,0.0,0.009,0.761,0.978,0.0,0.009202453987730062,761,978,0,9,213392.0,218374.0,178800.0,183780.0,83.201,102.659
71,218,5.0,8.0,0.0,0.549,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,216074.8,215440.8,181480.0,180840.0,62.576,89.408
72,105,2.5,0.1,0.0,0.549,0.0,0.008,1.0,1.0,0.0,0.008,1000,1000,0,8,211751.6,212017.2,177160.0,177420.0,90.787,112.613
73,211,5.0,1.0,0.0,0.549,0.0,0.021,1.0,1.0,0.0,0.021,1000,1000,0,21,214035.2,217219.2,179440.0,182620.0,80.238,61.565
74,17,0.1,17.0,0.0,0.549,0.0,0.0,0.265,0.099,0.0,0.0,265,99,0,0,201752.8,217716.8,167160.0,183120.0,74.989,83.099
75,22,0.5,1.0,0.0,0.549,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,218883.6,213676.0,184280.0,179060.0,72.756,181.026
76,183,4.0,15.0,0.004,0.549,0.004,0.291,1.0,1.0,0.004,0.291,1000,1000,4,291,209190.4,213391.2,174600.0,178800.0,105.487,73.23
77,96,2.0,12.0,0.0,0.549,0.0,0.001,0.004,1.0,0.0,0.001,4,1000,0,1,210192.8,214540.4,175600.0,179940.0,48.235,158.651
78,145,3.0,19.0,0.035,0.549,0.035,0.015,0.942,0.995,0.037154989384288746,0.01507537688442211,942,995,35,15,216333.6,214077.2,181740.0,179480.0,50.23,69.003
79,40,0.5,19.0,0.01,0.549,0.01,0.001,0.951,0.781,0.010515247108307046,0.0012804097311139564,951,781,10,1,207291.6,216575.2,172700.0,181980.0,117.631,83.987
80,127,3.0,1.0,0.0,0.549,0.0,0.038,1.0,1.0,0.0,0.038,1000,1000,0,38,217614.0,210975.6,183020.0,176380.0,44.943,128.153
81,233,5.5,2.0,0.0,0.549,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,208837.6,210698.4,174240.0,176100.0,94.205,49.162
82,225,5.0,15.0,0.017,0.549,0.017,0.003,1.0,1.0,0.017,0.003,1000,1000,17,3,207837.2,215255.6,173240.0,180660.0,54.585,134.943
83,24,0.5,3.0,0.0,0.549,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,208977.6,218612.0,174380.0,184020.0,104.906,140.473
84,274,6.5,1.0,0.0,0.549,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206199.2,214074.0,171600.0,179480.0,57.891,64.638
85,401,9.5,2.0,0.0,0.549,0.0,0.001,1.0,1.0,0.0,0.001,1000,1000,0,1,211758.4,212392.4,177160.0,177800.0,74.626,69.843
86,243,5.5,12.0,0.0,0.549,0.0,0.0,0.996,0.989,0.0,0.0,996,989,0,0,212935.6,212439.2,178340.0,177840.0,31.646,66.29
87,305,7.0,11.0,0.183,0.549,0.183,0.006,1.0,1.0,0.183,0.006,1000,1000,183,6,210187.2,211897.2,175600.0,177300.0,100.974,92.521
88,226,5.0,16.0,0.012,0.549,0.012,0.0,0.979,0.995,0.012257405515832482,0.0,979,995,12,0,216574.0,214516.4,181980.0,179920.0,71.833,76.515
89,33,0.5,12.0,0.001,0.549,0.001,0.0,0.957,0.294,0.0010449320794148381,0.0,957,294,1,0,207752.8,216075.2,173160.0,181480.0,138.251,64.939
90,72,1.5,9.0,0.0,0.549,0.0,0.0,0.993,1.0,0.0,0.0,993,1000,0,0,212801.6,206539.2,178200.0,171940.0,41.697,80.565
91,208,4.5,19.0,0.363,0.549,0.363,0.002,0.988,1.0,0.3674089068825911,0.002,988,1000,363,2,211754.0,209973.2,177160.0,175380.0,74.039,102.913
92,67,1.5,4.0,0.0,0.549,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,205696.8,216974.0,171100.0,182380.0,85.235,44.657
93,293,6.5,20.0,0.026,0.549,0.026,0.012,1.0,0.998,0.026,0.012024048096192385,1000,998,26,12,202650.0,215152.4,168060.0,180560.0,87.84,91.848
94,109,2.5,4.0,0.0,0.549,0.0,0.002,1.0,1.0,0.0,0.002,1000,1000,0,2,208216.0,214019.6,173620.0,179420.0,83.647,95.075
95,203,4.5,14.0,0.0,0.549,0.0,0.009,1.0,0.999,0.0,0.009009009009009009,1000,999,0,9,204572.0,213437.6,169980.0,178840.0,75.971,80.484
96,98,2.0,14.0,0.012,0.549,0.012,0.0,0.851,1.0,0.01410105757931845,0.0,851,1000,12,0,205194.8,215789.6,170600.0,181200.0,83.279,154.208
97,44,1.0,2.0,0.0,0.549,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,214068.4,212940.8,179480.0,178340.0,73.117,103.547
98,331,7.5,16.0,0.124,0.549,0.124,0.0,0.888,0.984,0.13963963963963963,0.0,888,984,124,0,206334.4,210260.0,171740.0,175660.0,102.955,72.132
99,271,6.0,19.0,0.0,0.549,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210877.6,211722.8,176280.0,177120.0,59.069,98.778
100,112,2.5,7.0,0.0,0.549,0.0,0.228,1.0,0.975,0.0,0.23384615384615384,1000,975,0,228,203940.0,207688.4,169340.0,173100.0,101.906,51.349
