mode,query_tag,ligand,kdist,kmono,n_reads,n_valid,n_success_valid,validity_rate,success_rate,quality,qpu_access_time,qpu_sampling_time,sample_elapsed_sec,mRMSD,avg_RMSD,physical_qubits,max_chain_length,raw_case_id,step,candidate_idx,objective,objective_value,best_so_far
qpu,prereg_3nq9_random_s20260804101_s001,3nq9,9.0,19.0,1000,988,0,0.988,0.0,0.0,209150.8,174560.0,57.928,3.1592920488615803,5.790172672064779,2419.0,29.0,3nq9_Kdist9.000_Kmono19.000,1,397,quality_3nq9,0.0,0.0
qpu,prereg_3nq9_random_s20260804101_s001,4jsz,9.0,19.0,1000,1000,1,1.0,0.001,0.001,212380.8,177780.0,135.09,1.8813040495013897,2.5503586999999994,2405.0,26.0,4jsz_Kdist9.000_Kmono19.000,1,397,quality_3nq9,0.0,0.0
qpu,prereg_3nq9_random_s20260804101_s002,3nq9,7.5,1.0,1000,1000,0,1.0,0.0,0.0,200931.2,166340.0,93.045,2.2631407368313403,3.4945098,2132.0,25.0,3nq9_Kdist7.500_Kmono1.000,2,316,quality_3nq9,0.0,0.0
qpu,prereg_3nq9_random_s20260804101_s002,4jsz,7.5,1.0,1000,1000,0,1.0,0.0,0.0,218256.0,183660.0,60.592,3.2531765041145078,3.9046855,2665.0,29.0,4jsz_Kdist7.500_Kmono1.000,2,316,quality_3nq9,0.0,0.0
qpu,prereg_3nq9_random_s20260804101_s003,3nq9,4.5,11.0,1000,1000,256,1.0,0.256,0.256,211396.4,176800.0,56.768,0.9307373511150936,4.526337099999999,2220.0,25.0,3nq9_Kdist4.500_Kmono11.000,3,200,quality_3nq9,0.256,0.256
qpu,prereg_3nq9_random_s20260804101_s003,4jsz,4.5,11.0,1000,1000,18,1.0,0.018,0.018,211260.8,176660.0,67.976,1.7061165624543697,3.6191315,2523.0,28.0,4jsz_Kdist4.500_Kmono11.000,3,200,quality_3nq9,0.256,0.256
qpu,prereg_3nq9_random_s20260804101_s004,3nq9,2.0,20.0,1000,535,0,0.535,0.0,0.0,205015.2,170420.0,78.225,2.073534181054173,4.484425046728972,2140.0,24.0,3nq9_Kdist2.000_Kmono20.000,4,104,quality_3nq9,0.0,0.256
qpu,prereg_3nq9_random_s20260804101_s004,4jsz,2.0,20.0,1000,148,0,0.148,0.0,0.0,211793.2,177200.0,68.81,2.5398791309824147,4.209324324324324,2554.0,26.0,4jsz_Kdist2.000_Kmono20.000,4,104,quality_3nq9,0.0,0.256
qpu,prereg_3nq9_random_s20260804101_s005,3nq9,6.0,1.0,1000,1000,0,1.0,0.0,0.0,205574.8,170980.0,64.294,2.508243441493726,3.332111,2297.0,28.0,3nq9_Kdist6.000_Kmono1.000,5,253,quality_3nq9,0.0,0.256
qpu,prereg_3nq9_random_s20260804101_s005,4jsz,6.0,1.0,1000,1000,0,1.0,0.0,0.0,215578.0,180980.0,50.339,3.8284915821675676,4.047982,2668.0,27.0,4jsz_Kdist6.000_Kmono1.000,5,253,quality_3nq9,0.0,0.256
qpu,prereg_3nq9_random_s20260804101_s006,3nq9,0.1,6.0,1000,1000,0,1.0,0.0,0.0,205694.4,171100.0,85.384,2.4933279987448214,4.1848619,2082.0,26.0,3nq9_Kdist0.100_Kmono6.000,6,6,quality_3nq9,0.0,0.256
qpu,prereg_3nq9_random_s20260804101_s006,4jsz,0.1,6.0,1000,1000,373,1.0,0.373,0.373,212296.0,177700.0,68.275,1.2187497645756111,2.3680841,2613.0,29.0,4jsz_Kdist0.100_Kmono6.000,6,6,quality_3nq9,0.0,0.256
qpu,prereg_3nq9_random_s20260804101_s007,3nq9,10.0,18.0,1000,1000,0,1.0,0.0,0.0,215034.8,180440.0,108.36,5.062275523136265,6.0356822999999995,1987.0,24.0,3nq9_Kdist10.000_Kmono18.000,7,438,quality_3nq9,0.0,0.256
qpu,prereg_3nq9_random_s20260804101_s007,4jsz,10.0,18.0,1000,1000,1,1.0,0.001,0.001,217082.4,182480.0,73.293,1.7926410172330252,3.5350314,2659.0,28.0,4jsz_Kdist10.000_Kmono18.000,7,438,quality_3nq9,0.0,0.256
qpu,prereg_3nq9_random_s20260804101_s008,3nq9,8.0,0.1,1000,1000,0,1.0,0.0,0.0,211532.8,176940.0,102.345,4.236217874732089,5.6823584,1947.0,24.0,3nq9_Kdist8.000_Kmono0.100,8,336,quality_3nq9,0.0,0.256
qpu,prereg_3nq9_random_s20260804101_s008,4jsz,8.0,0.1,1000,1000,0,1.0,0.0,0.0,213573.6,178980.0,88.191,3.1955734854438735,4.2461494,2618.0,29.0,4jsz_Kdist8.000_Kmono0.100,8,336,quality_3nq9,0.0,0.256
qpu,prereg_3nq9_random_s20260804101_s009,3nq9,7.0,2.0,1000,1000,0,1.0,0.0,0.0,206699.2,172100.0,109.591,2.0966851221171825,3.814437,2014.0,23.0,3nq9_Kdist7.000_Kmono2.000,9,296,quality_3nq9,0.0,0.256
qpu,prereg_3nq9_random_s20260804101_s009,4jsz,7.0,2.0,1000,1000,0,1.0,0.0,0.0,214892.0,180300.0,82.453,2.5259612117764823,2.7852226999999994,2600.0,29.0,4jsz_Kdist7.000_Kmono2.000,9,296,quality_3nq9,0.0,0.256
qpu,prereg_3nq9_random_s20260804101_s010,3nq9,7.5,16.0,1000,997,3,0.997,0.003009027081243731,0.003,215658.0,181060.0,106.833,1.6279014758370882,4.704283249749247,1931.0,22.0,3nq9_Kdist7.500_Kmono16.000,10,331,quality_3nq9,0.003,0.256
qpu,prereg_3nq9_random_s20260804101_s010,4jsz,7.5,16.0,1000,1000,0,1.0,0.0,0.0,218115.6,183520.0,163.34,2.115808688687157,3.2909825,2310.0,26.0,4jsz_Kdist7.500_Kmono16.000,10,331,quality_3nq9,0.003,0.256
qpu,prereg_3nq9_random_s20260804101_s011,3nq9,9.0,14.0,1000,1000,37,1.0,0.037,0.037,208435.6,173840.0,37.77,1.3756561643983627,2.357764,2208.0,26.0,3nq9_Kdist9.000_Kmono14.000,11,392,quality_3nq9,0.037,0.256
qpu,prereg_3nq9_random_s20260804101_s011,4jsz,9.0,14.0,1000,1000,0,1.0,0.0,0.0,212295.6,177700.0,96.08,3.4033302029140575,4.5052878,2443.0,26.0,4jsz_Kdist9.000_Kmono14.000,11,392,quality_3nq9,0.037,0.256
qpu,prereg_3nq9_random_s20260804101_s012,3nq9,3.0,16.0,1000,982,0,0.982,0.0,0.0,212797.2,178200.0,90.314,5.168045471936175,7.852253462321793,1979.0,23.0,3nq9_Kdist3.000_Kmono16.000,12,142,quality_3nq9,0.0,0.256
qpu,prereg_3nq9_random_s20260804101_s012,4jsz,3.0,16.0,1000,983,12,0.983,0.012207527975584944,0.012,211711.6,177120.0,86.067,1.91824112144433,3.36285503560529,2587.0,27.0,4jsz_Kdist3.000_Kmono16.000,12,142,quality_3nq9,0.0,0.256
