step,candidate_idx,kdist,kmono,objective_value,best_so_far,q_3nq9,q_4jsz,v_3nq9,v_4jsz,success_3nq9,success_4jsz,n_valid_3nq9,n_valid_4jsz,n_success_valid_3nq9,n_success_valid_4jsz,qpu_access_time_3nq9,qpu_access_time_4jsz,qpu_sampling_time_3nq9,qpu_sampling_time_4jsz,sample_elapsed_sec_3nq9,sample_elapsed_sec_4jsz
1,127,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206575.2,216834.4,171980.0,182240.0,141.004,98.098
2,242,5.5,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,218612.0,215799.6,184020.0,181200.0,36.462,88.481
3,9,0.1,9.0,0.75,0.75,0.75,0.0,0.998,0.559,0.751503006012024,0.0,998,559,750,0,206074.8,216612.8,171480.0,182020.0,62.093,52.679
4,81,1.5,18.0,0.719,0.75,0.719,0.0,0.904,0.004,0.7953539823008849,0.0,904,4,719,0,210216.8,216982.0,175620.0,182380.0,146.548,90.851
5,302,7.0,8.0,0.002,0.75,0.002,0.0,0.666,1.0,0.003003003003003003,0.0,666,1000,2,0,203510.8,210191.2,168920.0,175600.0,83.8,115.097
6,426,10.0,6.0,0.0,0.75,0.0,0.016,1.0,1.0,0.0,0.016,1000,1000,0,16,207655.6,217688.8,173060.0,183100.0,117.961,99.462
7,213,5.0,3.0,0.0,0.75,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,205337.6,213017.2,170740.0,178420.0,55.881,112.935
8,45,1.0,3.0,0.0,0.75,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,208296.8,217831.6,173700.0,183240.0,44.18,120.816
9,345,8.0,9.0,0.0,0.75,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210114.4,218472.8,175520.0,183880.0,63.923,67.502
10,122,2.5,17.0,0.078,0.75,0.078,0.179,0.636,0.505,0.12264150943396226,0.35445544554455444,636,505,78,179,201868.4,211118.4,167280.0,176520.0,79.794,145.322
11,147,3.5,0.1,0.0,0.75,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210252.0,216076.4,175660.0,181480.0,81.998,64.921
12,5,0.1,5.0,0.001,0.75,0.001,0.004,1.0,0.993,0.001,0.004028197381671702,1000,993,1,4,211015.2,211076.4,176420.0,176480.0,60.065,100.741
13,316,7.5,1.0,0.003,0.75,0.003,0.0,1.0,1.0,0.003,0.0,1000,1000,3,0,208078.4,212473.6,173480.0,177880.0,116.468,128.177
14,273,6.5,0.1,0.0,0.75,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,214299.2,205430.0,179700.0,170840.0,70.498,109.147
15,195,4.5,6.0,0.0,0.75,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,201471.2,213702.0,166880.0,179100.0,91.362,66.478
16,176,4.0,8.0,0.0,0.75,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210434.4,212211.6,175840.0,177620.0,106.401,76.859
17,230,5.0,20.0,0.0,0.75,0.0,0.04,0.869,0.81,0.0,0.04938271604938271,869,810,0,40,210210.0,241395.6,175620.0,182740.0,103.183,90.718
18,332,7.5,17.0,0.0,0.75,0.0,0.017,1.0,1.0,0.0,0.017,1000,1000,0,17,213432.4,215696.0,178840.0,181100.0,1.865,119.23
19,335,7.5,20.0,0.0,0.75,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,216833.2,210754.8,182240.0,176160.0,64.693,96.909
20,410,9.5,11.0,0.0,0.75,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210467.2,207930.0,175880.0,173340.0,102.282,97.791
21,30,0.5,9.0,0.024,0.75,0.024,0.014,0.865,1.0,0.027745664739884393,0.014,865,1000,24,14,213392.4,217195.6,178800.0,182600.0,95.061,114.662
22,82,1.5,19.0,0.031,0.75,0.031,0.692,0.088,0.856,0.3522727272727273,0.8084112149532711,88,856,31,692,204394.8,209527.6,169800.0,174940.0,88.602,167.971
23,80,1.5,17.0,0.0,0.75,0.0,0.331,0.591,0.854,0.0,0.3875878220140515,591,854,0,331,212013.6,209537.6,177420.0,174940.0,84.817,101.39
24,10,0.1,10.0,0.0,0.75,0.0,0.015,1.0,0.734,0.0,0.020435967302452316,1000,734,0,15,212711.6,207152.4,178120.0,172560.0,88.65,70.808
25,8,0.1,8.0,0.001,0.75,0.001,0.0,0.998,1.0,0.001002004008016032,0.0,998,1000,1,0,207188.8,207110.4,172600.0,172520.0,64.699,75.843
26,60,1.0,18.0,0.002,0.75,0.002,0.0,0.277,0.999,0.007220216606498195,0.0,277,999,2,0,206972.4,210190.4,172380.0,175600.0,62.874,107.282
27,102,2.0,18.0,0.0,0.75,0.0,0.0,0.695,0.087,0.0,0.0,695,87,0,0,208392.4,212038.8,173800.0,177440.0,100.093,69.784
28,163,3.5,16.0,0.07,0.75,0.07,0.004,0.523,0.987,0.1338432122370937,0.004052684903748734,523,987,70,4,208432.4,210973.6,173840.0,176380.0,86.86,75.761
