mode,query_tag,ligand,kdist,kmono,n_reads,n_valid,n_success_valid,validity_rate,success_rate,quality,qpu_access_time,qpu_sampling_time,sample_elapsed_sec,mRMSD,avg_RMSD,physical_qubits,max_chain_length,raw_case_id,step,candidate_idx,objective,objective_value,best_so_far
qpu,prereg_3nq9_bo_s20260804003_s001,3nq9,3.0,1.0,1000,1000,0,1.0,0.0,0.0,206575.2,171980.0,141.004,4.057601749576712,4.532966099999999,2014.0,23.0,3nq9_Kdist3.000_Kmono1.000,1,127,quality_3nq9,0.0,0.0
qpu,prereg_3nq9_bo_s20260804003_s001,4jsz,3.0,1.0,1000,1000,0,1.0,0.0,0.0,216834.4,182240.0,98.098,2.3295439362161363,3.5370228,2391.0,25.0,4jsz_Kdist3.000_Kmono1.000,1,127,quality_3nq9,0.0,0.0
qpu,prereg_3nq9_bo_s20260804003_s002,3nq9,5.5,11.0,1000,1000,0,1.0,0.0,0.0,218612.0,184020.0,36.462,4.264902400658238,5.463686500000001,2349.0,26.0,3nq9_Kdist5.500_Kmono11.000,2,242,quality_3nq9,0.0,0.0
qpu,prereg_3nq9_bo_s20260804003_s002,4jsz,5.5,11.0,1000,1000,0,1.0,0.0,0.0,215799.6,181200.0,88.481,2.1220410313114293,3.0506658,2473.0,26.0,4jsz_Kdist5.500_Kmono11.000,2,242,quality_3nq9,0.0,0.0
qpu,prereg_3nq9_bo_s20260804003_s003,3nq9,0.1,9.0,1000,998,750,0.998,0.751503006012024,0.75,206074.8,171480.0,62.093,0.7307325091988184,2.0854947895791582,2083.0,24.0,3nq9_Kdist0.100_Kmono9.000,3,9,quality_3nq9,0.75,0.75
qpu,prereg_3nq9_bo_s20260804003_s003,4jsz,0.1,9.0,1000,559,0,0.559,0.0,0.0,216612.8,182020.0,52.679,2.184513446971655,4.9028161001788915,2629.0,27.0,4jsz_Kdist0.100_Kmono9.000,3,9,quality_3nq9,0.75,0.75
qpu,prereg_3nq9_bo_s20260804003_s004,3nq9,1.5,18.0,1000,904,719,0.904,0.7953539823008849,0.719,210216.8,175620.0,146.548,0.5849463341168566,2.2992675884955753,1876.0,21.0,3nq9_Kdist1.500_Kmono18.000,4,81,quality_3nq9,0.719,0.75
qpu,prereg_3nq9_bo_s20260804003_s004,4jsz,1.5,18.0,1000,4,0,0.004,0.0,0.0,216982.0,182380.0,90.851,5.878478289489551,5.8785,2811.0,30.0,4jsz_Kdist1.500_Kmono18.000,4,81,quality_3nq9,0.719,0.75
qpu,prereg_3nq9_bo_s20260804003_s005,3nq9,7.0,8.0,1000,666,2,0.666,0.003003003003003003,0.002,203510.8,168920.0,83.8,1.394954031500677,7.820443993993993,2178.0,24.0,3nq9_Kdist7.000_Kmono8.000,5,302,quality_3nq9,0.002,0.75
qpu,prereg_3nq9_bo_s20260804003_s005,4jsz,7.0,8.0,1000,1000,0,1.0,0.0,0.0,210191.2,175600.0,115.097,2.094414194946169,4.3855768999999984,2590.0,28.0,4jsz_Kdist7.000_Kmono8.000,5,302,quality_3nq9,0.002,0.75
qpu,prereg_3nq9_bo_s20260804003_s006,3nq9,10.0,6.0,1000,1000,0,1.0,0.0,0.0,207655.6,173060.0,117.961,3.8802284321958225,5.4326669,2101.0,25.0,3nq9_Kdist10.000_Kmono6.000,6,426,quality_3nq9,0.0,0.75
qpu,prereg_3nq9_bo_s20260804003_s006,4jsz,10.0,6.0,1000,1000,16,1.0,0.016,0.016,217688.8,183100.0,99.462,1.0046969155161558,3.2145359,2484.0,28.0,4jsz_Kdist10.000_Kmono6.000,6,426,quality_3nq9,0.0,0.75
qpu,prereg_3nq9_bo_s20260804003_s007,3nq9,5.0,3.0,1000,1000,0,1.0,0.0,0.0,205337.6,170740.0,55.881,2.424683283591868,5.2746358,2212.0,25.0,3nq9_Kdist5.000_Kmono3.000,7,213,quality_3nq9,0.0,0.75
qpu,prereg_3nq9_bo_s20260804003_s007,4jsz,5.0,3.0,1000,1000,0,1.0,0.0,0.0,213017.2,178420.0,112.935,3.618720208218623,4.7399769,2539.0,26.0,4jsz_Kdist5.000_Kmono3.000,7,213,quality_3nq9,0.0,0.75
qpu,prereg_3nq9_bo_s20260804003_s008,3nq9,1.0,3.0,1000,1000,0,1.0,0.0,0.0,208296.8,173700.0,44.18,3.063355264012352,5.6436048,2384.0,29.0,3nq9_Kdist1.000_Kmono3.000,8,45,quality_3nq9,0.0,0.75
qpu,prereg_3nq9_bo_s20260804003_s008,4jsz,1.0,3.0,1000,1000,0,1.0,0.0,0.0,217831.6,183240.0,120.816,2.052048168938861,3.0144075000000004,2347.0,26.0,4jsz_Kdist1.000_Kmono3.000,8,45,quality_3nq9,0.0,0.75
qpu,prereg_3nq9_bo_s20260804003_s009,3nq9,8.0,9.0,1000,1000,0,1.0,0.0,0.0,210114.4,175520.0,63.923,2.718603845144853,4.714775099999999,2302.0,26.0,3nq9_Kdist8.000_Kmono9.000,9,345,quality_3nq9,0.0,0.75
qpu,prereg_3nq9_bo_s20260804003_s009,4jsz,8.0,9.0,1000,1000,0,1.0,0.0,0.0,218472.8,183880.0,67.502,2.1965005352053955,4.545428800000001,2632.0,28.0,4jsz_Kdist8.000_Kmono9.000,9,345,quality_3nq9,0.0,0.75
qpu,prereg_3nq9_bo_s20260804003_s010,3nq9,2.5,17.0,1000,636,78,0.636,0.12264150943396226,0.078,201868.4,167280.0,79.794,1.9842693869532944,4.563489937106919,2162.0,27.0,3nq9_Kdist2.500_Kmono17.000,10,122,quality_3nq9,0.078,0.75
qpu,prereg_3nq9_bo_s20260804003_s010,4jsz,2.5,17.0,1000,505,179,0.505,0.35445544554455444,0.179,211118.4,176520.0,145.322,1.25223200725744,3.2503972277227717,2343.0,25.0,4jsz_Kdist2.500_Kmono17.000,10,122,quality_3nq9,0.078,0.75
qpu,prereg_3nq9_bo_s20260804003_s011,3nq9,3.5,0.1,1000,1000,0,1.0,0.0,0.0,210252.0,175660.0,81.998,2.223660197505846,3.4152289000000002,2001.0,23.0,3nq9_Kdist3.500_Kmono0.100,11,147,quality_3nq9,0.0,0.75
qpu,prereg_3nq9_bo_s20260804003_s011,4jsz,3.5,0.1,1000,1000,0,1.0,0.0,0.0,216076.4,181480.0,64.921,2.5500100647970574,3.4322092000000013,3014.0,35.0,4jsz_Kdist3.500_Kmono0.100,11,147,quality_3nq9,0.0,0.75
qpu,prereg_3nq9_bo_s20260804003_s012,3nq9,0.1,5.0,1000,1000,1,1.0,0.001,0.001,211015.2,176420.0,60.065,1.9457388572128507,4.352698,2176.0,27.0,3nq9_Kdist0.100_Kmono5.000,12,5,quality_3nq9,0.001,0.75
qpu,prereg_3nq9_bo_s20260804003_s012,4jsz,0.1,5.0,1000,993,4,0.993,0.004028197381671702,0.004,211076.4,176480.0,100.741,1.446703926171489,4.288769083585096,2352.0,25.0,4jsz_Kdist0.100_Kmono5.000,12,5,quality_3nq9,0.001,0.75
qpu,prereg_3nq9_bo_s20260804003_s013,3nq9,7.5,1.0,1000,1000,3,1.0,0.003,0.003,208078.4,173480.0,116.468,1.8658439945006782,5.1622302,2106.0,24.0,3nq9_Kdist7.500_Kmono1.000,13,316,quality_3nq9,0.003,0.75
qpu,prereg_3nq9_bo_s20260804003_s013,4jsz,7.5,1.0,1000,1000,0,1.0,0.0,0.0,212473.6,177880.0,128.177,2.4693117778070963,3.6848022999999994,2444.0,25.0,4jsz_Kdist7.500_Kmono1.000,13,316,quality_3nq9,0.003,0.75
qpu,prereg_3nq9_bo_s20260804003_s014,3nq9,6.5,0.1,1000,1000,0,1.0,0.0,0.0,214299.2,179700.0,70.498,3.9857513214137184,5.1429082,2312.0,27.0,3nq9_Kdist6.500_Kmono0.100,14,273,quality_3nq9,0.0,0.75
qpu,prereg_3nq9_bo_s20260804003_s014,4jsz,6.5,0.1,1000,1000,0,1.0,0.0,0.0,205430.0,170840.0,109.147,2.249199529512784,3.6067994,2485.0,27.0,4jsz_Kdist6.500_Kmono0.100,14,273,quality_3nq9,0.0,0.75
qpu,prereg_3nq9_bo_s20260804003_s015,3nq9,4.5,6.0,1000,1000,0,1.0,0.0,0.0,201471.2,166880.0,91.362,3.746160783554974,5.0754493,2188.0,25.0,3nq9_Kdist4.500_Kmono6.000,15,195,quality_3nq9,0.0,0.75
qpu,prereg_3nq9_bo_s20260804003_s015,4jsz,4.5,6.0,1000,1000,0,1.0,0.0,0.0,213702.0,179100.0,66.478,2.0608603479032763,3.5036343999999997,2782.0,32.0,4jsz_Kdist4.500_Kmono6.000,15,195,quality_3nq9,0.0,0.75
