step,candidate_idx,kdist,kmono,objective_value,best_so_far,q_3nq9,q_4jsz,v_3nq9,v_4jsz,success_3nq9,success_4jsz,n_valid_3nq9,n_valid_4jsz,n_success_valid_3nq9,n_success_valid_4jsz,qpu_access_time_3nq9,qpu_access_time_4jsz,qpu_sampling_time_3nq9,qpu_sampling_time_4jsz,sample_elapsed_sec_3nq9,sample_elapsed_sec_4jsz
85,4,0.1,4.0,0.0,0.938,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210572.8,212472.0,175980.0,177880.0,139.861,131.165
86,403,9.5,4.0,0.0,0.938,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206936.0,215541.6,172340.0,180940.0,76.45,65.203
87,6,0.1,6.0,0.0,0.938,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,212015.2,217473.2,177420.0,182880.0,105.214,135.218
88,305,7.0,11.0,0.003,0.938,0.0,0.003,1.0,1.0,0.0,0.003,1000,1000,0,3,210117.2,217612.0,175520.0,183020.0,72.973,112.595
89,428,10.0,8.0,0.0,0.938,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206189.2,211756.8,171600.0,177160.0,93.601,103.584
90,62,1.0,20.0,0.008,0.938,0.0,0.008,0.297,0.793,0.0,0.01008827238335435,297,793,0,8,207699.2,208336.4,173100.0,173740.0,52.317,101.867
91,84,2.0,0.1,0.0,0.938,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,214036.8,207195.6,179440.0,172600.0,76.046,178.407
92,232,5.5,1.0,0.0,0.938,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,204943.6,214940.8,170340.0,180340.0,73.288,88.696
93,16,0.1,16.0,0.0,0.938,0.206,0.0,0.5,0.263,0.412,0.0,500,263,206,0,207482.4,215934.8,172880.0,181340.0,57.891,90.32
94,101,2.0,17.0,0.0,0.938,0.0,0.0,0.099,0.397,0.0,0.0,99,397,0,0,206198.4,211337.2,171600.0,176740.0,93.046,72.492
95,189,4.5,0.1,0.0,0.938,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206700.0,214260.4,172100.0,179660.0,73.995,101.861
96,112,2.5,7.0,0.0,0.938,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,215195.2,216572.4,180600.0,181980.0,68.464,144.257
97,308,7.0,14.0,0.0,0.938,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210339.6,213538.4,175740.0,178940.0,111.784,84.974
98,268,6.0,16.0,0.004,0.938,0.0,0.004,1.0,1.0,0.0,0.004,1000,1000,0,4,201209.2,215303.2,166620.0,180700.0,152.264,70.503
99,327,7.5,12.0,0.001,0.938,0.005,0.001,1.0,1.0,0.005,0.001,1000,1000,5,1,215154.0,217576.4,180560.0,182980.0,78.213,90.502
100,270,6.0,18.0,0.0,0.938,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,215472.4,212754.4,180880.0,178160.0,94.619,112.358
