step,candidate_idx,kdist,kmono,objective_value,best_so_far,q_3nq9,q_4jsz,v_3nq9,v_4jsz,success_3nq9,success_4jsz,n_valid_3nq9,n_valid_4jsz,n_success_valid_3nq9,n_success_valid_4jsz,qpu_access_time_3nq9,qpu_access_time_4jsz,qpu_sampling_time_3nq9,qpu_sampling_time_4jsz,sample_elapsed_sec_3nq9,sample_elapsed_sec_4jsz
20,187,4.0,19.0,0.001,0.574,0.001,0.0,1.0,0.998,0.001,0.0,1000,998,1,0,205838.4,207932.4,171240.0,173340.0,68.025,98.689
21,364,8.5,7.0,0.002,0.574,0.002,0.0,1.0,1.0,0.002,0.0,1000,1000,2,0,216080.4,215433.2,181480.0,180840.0,62.384,94.81
22,342,8.0,6.0,0.0,0.574,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,216841.2,211390.8,182240.0,176800.0,39.829,105.487
23,344,8.0,8.0,0.0,0.574,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,207973.6,213510.4,173380.0,178920.0,98.593,92.845
24,322,7.5,7.0,0.0,0.574,0.0,0.004,1.0,1.0,0.0,0.004,1000,1000,0,4,219008.0,218376.8,184420.0,183780.0,55.653,54.939
25,266,6.0,14.0,0.029,0.574,0.029,0.0,1.0,1.0,0.029,0.0,1000,1000,29,0,209253.6,214796.8,174660.0,180200.0,100.105,59.2
26,200,4.5,11.0,0.0,0.574,0.0,0.001,1.0,1.0,0.0,0.001,1000,1000,0,1,207159.6,216157.2,172560.0,181560.0,115.65,128.654
27,204,4.5,15.0,0.0,0.574,0.0,0.003,1.0,0.58,0.0,0.005172413793103448,1000,580,0,3,206074.8,218126.0,171480.0,183520.0,78.797,70.102
28,263,6.0,11.0,0.0,0.574,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,206200.4,214332.0,171600.0,179740.0,99.927,85.387
29,189,4.5,0.1,0.0,0.574,0.0,0.001,1.0,1.0,0.0,0.001,1000,1000,0,1,207574.0,214696.8,172980.0,180100.0,109.543,118.517
30,439,10.0,19.0,0.0,0.574,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,211973.2,219656.4,177380.0,185060.0,65.07,105.43
31,16,0.1,16.0,0.001,0.574,0.001,0.018,0.998,0.156,0.001002004008016032,0.11538461538461539,998,156,1,18,214390.8,218472.8,179800.0,183880.0,98.82,68.388
32,352,8.0,16.0,0.0,0.574,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,203572.0,212258.0,168980.0,177660.0,77.943,140.163
33,12,0.1,12.0,0.0,0.574,0.0,0.0,0.953,0.884,0.0,0.0,953,884,0,0,206833.2,217211.6,172240.0,182620.0,71.36,70.595
34,4,0.1,4.0,0.0,0.574,0.0,0.179,1.0,1.0,0.0,0.179,1000,1000,0,179,216075.6,216577.6,181480.0,181980.0,55.919,75.529
35,127,3.0,1.0,0.0,0.574,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,217479.2,214578.0,182880.0,179980.0,76.153,120.254
36,8,0.1,8.0,0.067,0.574,0.067,0.006,0.999,1.0,0.06706706706706707,0.006,999,1000,67,6,205938.8,212754.8,171340.0,178160.0,134.863,139.73
37,291,6.5,18.0,0.0,0.574,0.0,0.027,1.0,0.392,0.0,0.06887755102040816,1000,392,0,27,206978.4,215078.8,172380.0,180480.0,90.403,67.06
38,295,7.0,1.0,0.0,0.574,0.0,0.015,1.0,1.0,0.0,0.015,1000,1000,0,15,203440.8,215798.4,168840.0,181200.0,144.137,64.551
39,430,10.0,10.0,0.0,0.574,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,205574.4,210436.8,170980.0,175840.0,110.981,79.735
40,100,2.0,16.0,0.001,0.574,0.001,0.005,0.363,0.557,0.0027548209366391185,0.008976660682226212,363,557,1,5,210194.0,217835.2,175600.0,183240.0,77.901,105.745
41,24,0.5,3.0,0.173,0.574,0.173,0.0,1.0,1.0,0.173,0.0,1000,1000,173,0,204697.2,210966.8,170100.0,176380.0,109.406,129.25
42,67,1.5,4.0,0.009,0.574,0.009,0.0,1.0,1.0,0.009,0.0,1000,1000,9,0,206192.4,213702.0,171600.0,179100.0,59.375,67.191
43,427,10.0,7.0,0.0,0.574,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,208935.2,211835.6,174340.0,177240.0,110.796,93.493
44,68,1.5,5.0,0.0,0.574,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210516.0,211117.6,175920.0,176520.0,78.985,103.599
45,255,6.0,3.0,0.0,0.574,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,211726.4,211472.0,177120.0,176880.0,55.063,108.948
46,407,9.5,8.0,0.231,0.574,0.231,0.0,1.0,1.0,0.231,0.0,1000,1000,231,0,205981.6,210259.2,171380.0,175660.0,96.283,111.784
47,154,3.5,7.0,0.01,0.574,0.01,0.003,1.0,1.0,0.01,0.003,1000,1000,10,3,205195.2,215987.2,170600.0,181380.0,73.387,65.298
48,73,1.5,10.0,0.143,0.574,0.143,0.0,0.998,0.955,0.1432865731462926,0.0,998,955,143,0,201886.4,215437.2,167300.0,180840.0,73.288,76.805
49,20,0.1,20.0,0.441,0.574,0.441,0.437,0.452,0.96,0.9756637168141593,0.4552083333333333,452,960,441,437,211514.4,210258.0,176920.0,175660.0,48.345,87.505
50,41,0.5,20.0,0.0,0.574,0.0,0.002,0.831,0.17,0.0,0.011764705882352941,831,170,0,2,206710.0,205750.0,172120.0,171160.0,84.818,75.951
51,19,0.1,19.0,0.054,0.574,0.054,0.0,0.123,0.704,0.43902439024390244,0.0,123,704,54,0,210469.6,213806.8,175880.0,179200.0,39.816,75.637
52,114,2.5,9.0,0.0,0.574,0.0,0.024,1.0,1.0,0.0,0.024,1000,1000,0,24,208016.0,216334.4,173420.0,181740.0,108.061,101.533
53,31,0.5,10.0,0.001,0.574,0.001,0.0,0.071,0.805,0.014084507042253521,0.0,71,805,1,0,206754.8,205833.2,172160.0,171240.0,101.726,111.541
54,349,8.0,13.0,0.0,0.574,0.0,0.001,1.0,0.984,0.0,0.0010162601626016261,1000,984,0,1,200066.8,211256.8,165480.0,176660.0,99.97,77.341
55,420,10.0,0.1,0.0,0.574,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,204535.2,209401.6,169940.0,174800.0,67.669,69.612
56,2,0.1,2.0,0.0,0.574,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210983.2,210630.8,176380.0,176020.0,75.239,92.255
57,251,5.5,20.0,0.032,0.574,0.032,0.273,0.979,0.807,0.03268641470888662,0.3382899628252788,979,807,32,273,213110.4,214042.0,178520.0,179440.0,59.986,50.208
58,436,10.0,16.0,0.0,0.574,0.0,0.008,1.0,0.958,0.0,0.008350730688935281,1000,958,0,8,200754.0,216217.2,166160.0,181620.0,93.858,90.883
59,130,3.0,4.0,0.0,0.574,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,212716.8,218868.0,178120.0,184280.0,100.066,108.114
60,239,5.5,8.0,0.025,0.574,0.025,0.0,1.0,1.0,0.025,0.0,1000,1000,25,0,209894.0,211516.4,175300.0,176920.0,107.806,92.869
61,192,4.5,3.0,0.0,0.574,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,216191.2,212652.8,181600.0,178060.0,103.37,89.086
62,388,9.0,10.0,0.0,0.574,0.0,0.479,1.0,1.0,0.0,0.479,1000,1000,0,479,219510.4,210014.4,184920.0,175420.0,1.794,135.443
63,56,1.0,14.0,0.0,0.574,0.0,0.0,0.809,0.758,0.0,0.0,809,758,0,0,203650.4,207159.6,169060.0,172560.0,139.628,93.258
64,376,8.5,19.0,0.007,0.574,0.007,0.0,0.999,1.0,0.007007007007007007,0.0,999,1000,7,0,208438.8,212469.2,173840.0,177880.0,36.37,98.263
65,181,4.0,13.0,0.0,0.574,0.0,0.002,1.0,1.0,0.0,0.002,1000,1000,0,2,207696.0,212474.8,173100.0,177880.0,71.378,94.307
66,248,5.5,17.0,0.0,0.574,0.0,0.072,1.0,0.765,0.0,0.09411764705882353,1000,765,0,72,205875.6,213658.8,171280.0,179060.0,61.848,110.327
67,309,7.0,15.0,0.899,0.899,0.899,0.009,0.999,1.0,0.8998998998998999,0.009,999,1000,899,9,210721.6,213798.0,176120.0,179200.0,84.895,68.44
68,308,7.0,14.0,0.002,0.899,0.002,0.014,1.0,1.0,0.002,0.014,1000,1000,2,14,203612.0,219019.6,169020.0,184420.0,72.763,80.85
69,310,7.0,16.0,0.0,0.899,0.0,0.164,0.999,1.0,0.0,0.164,999,1000,0,164,204020.0,219013.2,169420.0,184420.0,52.133,67.299
70,288,6.5,15.0,0.0,0.899,0.0,0.028,1.0,1.0,0.0,0.028,1000,1000,0,28,212978.8,210396.0,178380.0,175800.0,78.323,97.005
71,330,7.5,15.0,0.02,0.899,0.02,0.049,1.0,1.0,0.02,0.049,1000,1000,20,49,213894.8,209395.6,179300.0,174800.0,108.183,78.683
72,336,8.0,0.1,0.0,0.899,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,216718.0,210514.4,182120.0,175920.0,99.221,129.221
73,59,1.0,17.0,0.0,0.899,0.0,0.096,0.712,0.968,0.0,0.09917355371900827,712,968,0,96,204695.2,214042.4,170100.0,179440.0,102.321,134.438
74,359,8.5,2.0,0.0,0.899,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,213901.2,212290.4,179300.0,177700.0,89.211,58.598
75,27,0.5,6.0,0.0,0.899,0.0,0.203,1.0,1.0,0.0,0.203,1000,1000,0,203,212474.4,211535.2,177880.0,176940.0,65.153,65.308
76,177,4.0,9.0,0.0,0.899,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,211898.4,207374.0,177300.0,172780.0,93.836,76.335
77,319,7.5,4.0,0.0,0.899,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,219016.4,206470.0,184420.0,171880.0,81.569,94.522
78,18,0.1,18.0,0.0,0.899,0.0,0.007,0.779,0.989,0.0,0.007077856420626896,779,989,0,7,215034.0,217218.4,180440.0,182620.0,87.165,79.543
79,327,7.5,12.0,0.0,0.899,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,201293.2,208831.2,166700.0,174240.0,78.743,79.777
80,158,3.5,11.0,0.025,0.899,0.025,0.004,0.905,0.999,0.027624309392265192,0.004004004004004004,905,999,25,4,214440.8,216082.8,179840.0,181480.0,64.233,73.211
81,39,0.5,18.0,0.0,0.899,0.0,0.0,0.032,0.865,0.0,0.0,32,865,0,0,209902.0,218515.6,175300.0,183920.0,37.773,78.231
82,108,2.5,3.0,0.0,0.899,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,199714.0,219393.6,165120.0,184800.0,1.943,107.114
83,229,5.0,19.0,0.0,0.899,0.0,0.047,1.0,0.981,0.0,0.047910295616717634,1000,981,0,47,207971.6,209471.2,173380.0,174880.0,111.404,204.677
84,363,8.5,6.0,0.002,0.899,0.002,0.0,1.0,1.0,0.002,0.0,1000,1000,2,0,211393.6,215788.4,176800.0,181200.0,67.254,105.578
85,156,3.5,9.0,0.0,0.899,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,209792.8,212114.4,175200.0,177520.0,72.402,78.075
86,243,5.5,12.0,0.0,0.899,0.0,0.003,1.0,1.0,0.0,0.003,1000,1000,0,3,211476.8,210828.4,176880.0,176240.0,68.137,67.531
87,149,3.5,2.0,0.0,0.899,0.0,0.23,1.0,1.0,0.0,0.23,1000,1000,0,230,205934.4,220012.8,171340.0,185420.0,78.228,56.831
88,172,4.0,4.0,0.0,0.899,0.0,0.001,1.0,1.0,0.0,0.001,1000,1000,0,1,210968.4,216075.6,176380.0,181480.0,79.129,42.976
89,142,3.0,16.0,0.001,0.899,0.001,0.006,1.0,1.0,0.001,0.006,1000,1000,1,6,203152.8,218749.2,168560.0,184160.0,91.571,79.811
90,303,7.0,9.0,0.0,0.899,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,200752.8,214290.4,166160.0,179700.0,71.701,100.923
91,23,0.5,2.0,0.003,0.899,0.003,0.28,1.0,1.0,0.003,0.28,1000,1000,3,280,217876.8,210018.0,183280.0,175420.0,43.355,122.84
92,285,6.5,12.0,0.0,0.899,0.0,0.462,1.0,0.796,0.0,0.5804020100502513,1000,796,0,462,215296.8,219656.4,180700.0,185060.0,53.968,107.635
93,396,9.0,18.0,0.068,0.899,0.068,0.016,1.0,1.0,0.068,0.016,1000,1000,68,16,204933.6,214437.2,170340.0,179840.0,107.782,99.62
94,408,9.5,9.0,0.0,0.899,0.0,0.001,1.0,1.0,0.0,0.001,1000,1000,0,1,206651.2,211289.2,172060.0,176700.0,92.567,74.245
95,11,0.1,11.0,0.001,0.899,0.001,0.002,0.141,0.98,0.0070921985815602835,0.0020408163265306124,141,980,1,2,216293.2,210754.4,181700.0,176160.0,59.286,129.151
96,415,9.5,16.0,0.001,0.899,0.001,0.001,0.993,1.0,0.0010070493454179255,0.001,993,1000,1,1,210435.2,208504.8,175840.0,173920.0,76.621,97.792
97,221,5.0,11.0,0.0,0.899,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,215193.6,213155.6,180600.0,178560.0,98.93,138.114
98,169,4.0,1.0,0.0,0.899,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,214515.6,211894.0,179920.0,177300.0,60.619,129.787
99,46,1.0,4.0,0.0,0.899,0.0,0.0,1.0,1.0,0.0,0.0,1000,1000,0,0,210075.2,215080.0,175480.0,180480.0,107.959,57.97
100,120,2.5,15.0,0.003,0.899,0.003,0.0,0.117,0.935,0.02564102564102564,0.0,117,935,3,0,210754.8,217075.2,176160.0,182480.0,76.651,71.553
