mode,query_tag,ligand,kdist,kmono,n_reads,n_valid,n_success_valid,validity_rate,success_rate,quality,qpu_access_time,qpu_sampling_time,sample_elapsed_sec,mRMSD,avg_RMSD,physical_qubits,max_chain_length,raw_case_id,step,candidate_idx,objective,objective_value,best_so_far
qpu,prereg_3nq9_bo_s20260804004_s001,3nq9,2.0,19.0,1000,489,0,0.489,0.0,0.0,212583.6,177980.0,42.121,2.083510739113192,3.8284883435582824,2438.0,28.0,3nq9_Kdist2.000_Kmono19.000,1,103,quality_3nq9,0.0,0.0
qpu,prereg_3nq9_bo_s20260804004_s001,4jsz,2.0,19.0,1000,496,44,0.496,0.08870967741935484,0.044,217628.4,183020.0,62.378,1.5353139744039337,4.586114314516129,3060.0,34.0,4jsz_Kdist2.000_Kmono19.000,1,103,quality_3nq9,0.0,0.0
qpu,prereg_3nq9_bo_s20260804004_s002,3nq9,4.5,6.0,1000,1000,0,1.0,0.0,0.0,211696.8,177100.0,141.309,3.6453723814671597,5.634229099999999,1900.0,21.0,3nq9_Kdist4.500_Kmono6.000,2,195,quality_3nq9,0.0,0.0
qpu,prereg_3nq9_bo_s20260804004_s002,4jsz,4.5,6.0,1000,1000,0,1.0,0.0,0.0,210211.2,175620.0,71.407,3.6951149725020187,4.3357073999999995,2652.0,29.0,4jsz_Kdist4.500_Kmono6.000,2,195,quality_3nq9,0.0,0.0
qpu,prereg_3nq9_bo_s20260804004_s003,3nq9,9.5,3.0,1000,1000,0,1.0,0.0,0.0,207483.6,172880.0,74.451,2.7034306359487545,4.7051412,2098.0,25.0,3nq9_Kdist9.500_Kmono3.000,3,402,quality_3nq9,0.0,0.0
qpu,prereg_3nq9_bo_s20260804004_s003,4jsz,9.5,3.0,1000,1000,0,1.0,0.0,0.0,203157.2,168560.0,142.991,3.6352067004437214,4.645767399999999,2407.0,26.0,4jsz_Kdist9.500_Kmono3.000,3,402,quality_3nq9,0.0,0.0
qpu,prereg_3nq9_bo_s20260804004_s004,3nq9,7.5,3.0,1000,1000,0,1.0,0.0,0.0,202257.6,167660.0,77.239,2.3554049192900846,3.2957739,2278.0,29.0,3nq9_Kdist7.500_Kmono3.000,4,318,quality_3nq9,0.0,0.0
qpu,prereg_3nq9_bo_s20260804004_s004,4jsz,7.5,3.0,1000,1000,257,1.0,0.257,0.257,219660.8,185060.0,127.075,1.347143128301775,2.6768775000000002,2363.0,24.0,4jsz_Kdist7.500_Kmono3.000,4,318,quality_3nq9,0.0,0.0
qpu,prereg_3nq9_bo_s20260804004_s005,3nq9,9.0,2.0,1000,1000,0,1.0,0.0,0.0,204934.0,170340.0,94.823,3.7513479682342807,5.9862060999999995,2018.0,23.0,3nq9_Kdist9.000_Kmono2.000,5,380,quality_3nq9,0.0,0.0
qpu,prereg_3nq9_bo_s20260804004_s005,4jsz,9.0,2.0,1000,1000,445,1.0,0.445,0.445,212522.0,177920.0,93.124,0.9756137955189398,2.4517812999999995,2568.0,27.0,4jsz_Kdist9.000_Kmono2.000,5,380,quality_3nq9,0.0,0.0
qpu,prereg_3nq9_bo_s20260804004_s006,3nq9,8.0,7.0,1000,1000,574,1.0,0.574,0.574,209396.8,174800.0,80.676,0.8580696078856886,2.0812776000000004,2184.0,26.0,3nq9_Kdist8.000_Kmono7.000,6,343,quality_3nq9,0.574,0.574
qpu,prereg_3nq9_bo_s20260804004_s006,4jsz,8.0,7.0,1000,995,10,0.995,0.010050251256281407,0.01,209438.0,174840.0,56.758,1.8159131043445345,3.144741909547739,2838.0,31.0,4jsz_Kdist8.000_Kmono7.000,6,343,quality_3nq9,0.574,0.574
qpu,prereg_3nq9_bo_s20260804004_s007,3nq9,1.0,1.0,1000,1000,0,1.0,0.0,0.0,210095.6,175480.0,81.648,2.379752842751148,3.9808954,2191.0,25.0,3nq9_Kdist1.000_Kmono1.000,7,43,quality_3nq9,0.0,0.574
qpu,prereg_3nq9_bo_s20260804004_s007,4jsz,1.0,1.0,1000,1000,2,1.0,0.002,0.002,214811.6,180200.0,77.213,1.575114720893935,4.3156795,2569.0,26.0,4jsz_Kdist1.000_Kmono1.000,7,43,quality_3nq9,0.0,0.574
qpu,prereg_3nq9_bo_s20260804004_s008,3nq9,4.0,18.0,1000,1000,0,1.0,0.0,0.0,209474.8,174880.0,138.488,3.156293191024348,5.580326599999999,1984.0,23.0,3nq9_Kdist4.000_Kmono18.000,8,186,quality_3nq9,0.0,0.574
qpu,prereg_3nq9_bo_s20260804004_s008,4jsz,4.0,18.0,1000,295,76,0.295,0.2576271186440678,0.076,215720.8,181120.0,70.669,0.991756522539679,3.435835593220339,2522.0,27.0,4jsz_Kdist4.000_Kmono18.000,8,186,quality_3nq9,0.0,0.574
qpu,prereg_3nq9_bo_s20260804004_s009,3nq9,5.0,13.0,1000,887,105,0.887,0.11837655016910936,0.105,216700.0,182100.0,51.888,0.5855441913297396,5.150092559188276,2426.0,30.0,3nq9_Kdist5.000_Kmono13.000,9,223,quality_3nq9,0.105,0.574
qpu,prereg_3nq9_bo_s20260804004_s009,4jsz,5.0,13.0,1000,661,96,0.661,0.14523449319213314,0.096,212215.2,177620.0,45.173,1.3866926575332106,3.1656304084720124,2753.0,30.0,4jsz_Kdist5.000_Kmono13.000,9,223,quality_3nq9,0.105,0.574
qpu,prereg_3nq9_bo_s20260804004_s010,3nq9,10.0,13.0,1000,1000,0,1.0,0.0,0.0,209614.4,175020.0,154.397,2.2217675778929578,3.1113866,2003.0,23.0,3nq9_Kdist10.000_Kmono13.000,10,433,quality_3nq9,0.0,0.574
qpu,prereg_3nq9_bo_s20260804004_s010,4jsz,10.0,13.0,1000,1000,0,1.0,0.0,0.0,217613.2,183020.0,53.687,2.1999377343238,2.4265419,2704.0,32.0,4jsz_Kdist10.000_Kmono13.000,10,433,quality_3nq9,0.0,0.574
qpu,prereg_3nq9_bo_s20260804004_s011,3nq9,2.5,14.0,1000,1000,0,1.0,0.0,0.0,206896.4,172300.0,130.283,3.480063421550186,5.2777856000000005,2090.0,24.0,3nq9_Kdist2.500_Kmono14.000,11,119,quality_3nq9,0.0,0.574
qpu,prereg_3nq9_bo_s20260804004_s011,4jsz,2.5,14.0,1000,844,403,0.844,0.4774881516587678,0.403,211213.6,176620.0,59.576,0.6074036960704178,2.879582938388626,2569.0,26.0,4jsz_Kdist2.500_Kmono14.000,11,119,quality_3nq9,0.0,0.574
qpu,prereg_3nq9_bo_s20260804004_s012,3nq9,1.5,7.0,1000,1000,0,1.0,0.0,0.0,208843.2,174240.0,66.14,2.0154314226324352,3.2263848,2308.0,26.0,3nq9_Kdist1.500_Kmono7.000,12,70,quality_3nq9,0.0,0.574
