ligand,case_name,run_tag,Kdist,Kmono,status,mRMSD,n_poses,n_reads,n_valid,n_success_valid,quality,validity_rate,success_rate,qpu_access_sec,qpu_sampling_sec,solver,physical_qubits,max_chain_length,report_csv,samples_json,result_json
3nq9,3nq9_Kdist0.5_Kmono11.0,psweep113_r4_20260328_171213,0.5,11.0,ok,1.280845970235974,1000,1000,1000,72,0.072,1.0,0.072,0.205306,0.1707,Advantage2_system1.13,2024,23,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono11.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono11.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono11.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist0.5_Kmono12.0,psweep113_r4_20260328_171213,0.5,12.0,ok,1.6906643810201358,1000,1000,1000,4,0.004,1.0,0.004,0.204298,0.1697,Advantage2_system1.13,2000,22,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono12.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono12.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono12.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist0.5_Kmono13.0,psweep113_r4_20260328_171213,0.5,13.0,ok,1.7227227552020368,1000,1000,1000,5,0.005,1.0,0.005,0.2048016,0.1702,Advantage2_system1.13,2049,23,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono13.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono13.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono13.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist0.5_Kmono14.0,psweep113_r4_20260328_171213,0.5,14.0,ok,1.6036300091098132,1000,1000,1000,6,0.006,1.0,0.006,0.2082264,0.17362,Advantage2_system1.13,2199,26,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono14.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono14.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono14.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist0.5_Kmono15.0,psweep113_r4_20260328_171213,0.5,15.0,ok,1.255894687161857,1000,1000,1000,28,0.028,1.0,0.028,0.2102776,0.17566,Advantage2_system1.13,2117,25,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono15.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono15.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono15.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist0.5_Kmono16.0,psweep113_r4_20260328_171213,0.5,16.0,ok,0.9494598145222175,1000,1000,1000,111,0.111,1.0,0.111,0.2098888,0.17528,Advantage2_system1.13,2286,25,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono16.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono16.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono16.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist0.5_Kmono17.0,psweep113_r4_20260328_171213,0.5,17.0,ok,1.3062205257354362,1000,1000,1000,7,0.007,1.0,0.007,0.2112684,0.17666,Advantage2_system1.13,2142,26,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono17.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono17.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono17.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist0.5_Kmono18.0,psweep113_r4_20260328_171213,0.5,18.0,ok,1.841760068656781,1000,1000,1000,2,0.002,1.0,0.002,0.2009396,0.16634,Advantage2_system1.13,2017,24,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono18.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono18.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono18.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist0.5_Kmono19.0,psweep113_r4_20260328_171213,0.5,19.0,ok,1.2303936757556655,1000,1000,1000,37,0.037,1.0,0.037,0.2190244,0.18442,Advantage2_system1.13,2157,25,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono19.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono19.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono19.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist0.5_Kmono20.0,psweep113_r4_20260328_171213,0.5,20.0,ok,1.0101486085379876,1000,1000,1000,2,0.002,1.0,0.002,0.2069052,0.1723,Advantage2_system1.13,2168,24,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono20.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono20.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono20.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono1.0,psweep113_r4_20260328_171213,1.0,1.0,ok,1.909790509210371,1000,1000,1000,3,0.003,1.0,0.003,0.2063476,0.17174,Advantage2_system1.13,2156,26,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono1.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono1.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono1.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono2.0,psweep113_r4_20260328_171213,1.0,2.0,ok,1.9777489819508256,1000,1000,1000,1,0.001,1.0,0.001,0.21158079999999999,0.17698,Advantage2_system1.13,1944,23,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono2.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono2.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono2.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono3.0,psweep113_r4_20260328_171213,1.0,3.0,ok,2.0550494499055985,1000,1000,1000,0,0.0,1.0,0.0,0.2080872,0.17348,Advantage2_system1.13,1908,21,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono3.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono3.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono3.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono4.0,psweep113_r4_20260328_171213,1.0,4.0,ok,1.5485021869297861,1000,1000,1000,4,0.004,1.0,0.004,0.20793679999999998,0.17334,Advantage2_system1.13,2101,25,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono4.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono4.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono4.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono5.0,psweep113_r4_20260328_171213,1.0,5.0,ok,1.5030941768569386,1000,1000,1000,1,0.001,1.0,0.001,0.207236,0.17262,Advantage2_system1.13,2165,26,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono5.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono5.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono5.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono6.0,psweep113_r4_20260328_171213,1.0,6.0,ok,1.8675454682820456,1000,1000,1000,1,0.001,1.0,0.001,0.21976120000000002,0.18516,Advantage2_system1.13,2137,25,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono6.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono6.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono6.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono7.0,psweep113_r4_20260328_171213,1.0,7.0,ok,2.0866173248804296,1000,1000,1000,0,0.0,1.0,0.0,0.2172044,0.1826,Advantage2_system1.13,2211,26,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono7.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono7.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono7.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono8.0,psweep113_r4_20260328_171213,1.0,8.0,ok,2.3083528765935175,1000,1000,1000,0,0.0,1.0,0.0,0.208664,0.17406,Advantage2_system1.13,1972,23,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono8.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono8.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono8.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono9.0,psweep113_r4_20260328_171213,1.0,9.0,ok,1.4522500586302527,1000,1000,1000,2,0.002,1.0,0.002,0.217586,0.18298,Advantage2_system1.13,1931,23,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono9.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono9.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono9.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono10.0,psweep113_r4_20260328_171213,1.0,10.0,ok,1.5462858834299875,1000,1000,1000,4,0.004,1.0,0.004,0.2038384,0.16924,Advantage2_system1.13,2051,25,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono10.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono10.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono10.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono11.0,psweep113_r4_20260328_171213,1.0,11.0,ok,2.1986301730055358,1000,1000,1000,0,0.0,1.0,0.0,0.215662,0.18106,Advantage2_system1.13,2015,23,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono11.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono11.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono11.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono12.0,psweep113_r4_20260328_171213,1.0,12.0,ok,2.487482339035755,1000,1000,1000,0,0.0,1.0,0.0,0.204344,0.16974,Advantage2_system1.13,1995,24,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono12.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono12.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono12.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono13.0,psweep113_r4_20260328_171213,1.0,13.0,ok,2.0213954000886005,1000,1000,1000,0,0.0,1.0,0.0,0.2140276,0.17942,Advantage2_system1.13,2135,25,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono13.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono13.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono13.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono14.0,psweep113_r4_20260328_171213,1.0,14.0,ok,2.666444283307721,1000,1000,1000,0,0.0,1.0,0.0,0.207086,0.17248,Advantage2_system1.13,2234,26,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono14.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono14.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono14.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono15.0,psweep113_r4_20260328_171213,1.0,15.0,ok,1.9128421758913774,1000,1000,1000,2,0.002,1.0,0.002,0.2099452,0.17534,Advantage2_system1.13,2074,24,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono15.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono15.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono15.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono16.0,psweep113_r4_20260328_171213,1.0,16.0,ok,2.523145287226939,1000,1000,1000,0,0.0,1.0,0.0,0.2182272,0.18362,Advantage2_system1.13,2269,28,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono16.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono16.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono16.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono17.0,psweep113_r4_20260328_171213,1.0,17.0,ok,3.6258412268527174,1000,1000,1000,0,0.0,1.0,0.0,0.21898520000000002,0.18438,Advantage2_system1.13,2068,23,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono17.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono17.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono17.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono18.0,psweep113_r4_20260328_171213,1.0,18.0,ok,1.7377974342848688,1000,1000,1000,2,0.002,1.0,0.002,0.2176192,0.18302,Advantage2_system1.13,1985,23,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono18.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono18.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono18.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono19.0,psweep113_r4_20260328_171213,1.0,19.0,ok,2.0005736612767917,1000,1000,1000,0,0.0,1.0,0.0,0.21454920000000002,0.17994,Advantage2_system1.13,2241,25,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono19.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono19.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono19.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono20.0,psweep113_r4_20260328_171213,1.0,20.0,ok,2.0233934657292103,1000,1000,1000,0,0.0,1.0,0.0,0.211724,0.17712,Advantage2_system1.13,2082,25,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono20.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono20.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono20.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist1.5_Kmono1.0,psweep113_r4_20260328_171213,1.5,1.0,ok,5.024375105488867,1000,1000,1000,0,0.0,1.0,0.0,0.2089012,0.1743,Advantage2_system1.13,1995,23,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.5_Kmono1.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.5_Kmono1.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.5_Kmono1.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist1.5_Kmono2.0,psweep113_r4_20260328_171213,1.5,2.0,ok,2.747782297946289,1000,1000,1000,0,0.0,1.0,0.0,0.2067652,0.17216,Advantage2_system1.13,2082,24,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.5_Kmono2.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.5_Kmono2.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.5_Kmono2.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist1.5_Kmono3.0,psweep113_r4_20260328_171213,1.5,3.0,ok,0.9656681689967582,1000,1000,1000,37,0.037,1.0,0.037,0.21516760000000001,0.18056,Advantage2_system1.13,2276,27,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.5_Kmono3.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.5_Kmono3.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.5_Kmono3.0/psweep113_r4_20260328_171213/result.json
3nq9,3nq9_Kdist1.5_Kmono4.0,psweep113_r4_20260328_171213,1.5,4.0,ok,1.6808864703109663,1000,1000,1000,16,0.016,1.0,0.016,0.2064848,0.17188,Advantage2_system1.13,2187,26,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.5_Kmono4.0/psweep113_r4_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.5_Kmono4.0/psweep113_r4_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.5_Kmono4.0/psweep113_r4_20260328_171213/result.json
