ligand,case_name,run_tag,Kdist,Kmono,status,mRMSD,n_poses,n_reads,n_valid,n_success_valid,quality,validity_rate,success_rate,qpu_access_sec,qpu_sampling_sec,solver,physical_qubits,max_chain_length,report_csv,samples_json,result_json
3nq9,3nq9_Kdist0.5_Kmono12.0,psweep113_r5_20260328_171213,0.5,12.0,ok,1.1394031389438768,1000,1000,1000,9,0.009,1.0,0.009,0.2078856,0.17328,Advantage2_system1.13,2123,26,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono12.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono12.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono12.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist0.5_Kmono13.0,psweep113_r5_20260328_171213,0.5,13.0,ok,2.1195864227668006,1000,1000,1000,0,0.0,1.0,0.0,0.20735,0.17274,Advantage2_system1.13,2226,26,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono13.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono13.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono13.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist0.5_Kmono14.0,psweep113_r5_20260328_171213,0.5,14.0,ok,1.3208978639962743,1000,1000,1000,21,0.021,1.0,0.021,0.2106236,0.17602,Advantage2_system1.13,2066,25,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono14.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono14.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono14.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist0.5_Kmono15.0,psweep113_r5_20260328_171213,0.5,15.0,ok,0.8436929638160812,1000,1000,1000,41,0.041,1.0,0.041,0.2053532,0.17074,Advantage2_system1.13,1951,23,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono15.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono15.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono15.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist0.5_Kmono16.0,psweep113_r5_20260328_171213,0.5,16.0,ok,1.9877664044277432,1000,1000,1000,1,0.001,1.0,0.001,0.214204,0.1796,Advantage2_system1.13,2270,28,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono16.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono16.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono16.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist0.5_Kmono17.0,psweep113_r5_20260328_171213,0.5,17.0,ok,2.1483940719095482,1000,1000,1000,0,0.0,1.0,0.0,0.203524,0.16892,Advantage2_system1.13,2027,23,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono17.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono17.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono17.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist0.5_Kmono18.0,psweep113_r5_20260328_171213,0.5,18.0,ok,2.1875163811159393,1000,1000,1000,0,0.0,1.0,0.0,0.218244,0.18362,Advantage2_system1.13,2766,34,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono18.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono18.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono18.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist0.5_Kmono19.0,psweep113_r5_20260328_171213,0.5,19.0,ok,2.8198111619806627,1000,1000,1000,0,0.0,1.0,0.0,0.2077028,0.1731,Advantage2_system1.13,2296,28,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono19.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono19.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono19.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist0.5_Kmono20.0,psweep113_r5_20260328_171213,0.5,20.0,ok,1.927762544129283,1000,1000,1000,1,0.001,1.0,0.001,0.2169792,0.18238,Advantage2_system1.13,2094,24,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono20.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono20.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist0.5_Kmono20.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono1.0,psweep113_r5_20260328_171213,1.0,1.0,ok,1.3015777070626118,1000,1000,1000,25,0.025,1.0,0.025,0.2149488,0.18034,Advantage2_system1.13,2189,27,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono1.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono1.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono1.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono2.0,psweep113_r5_20260328_171213,1.0,2.0,ok,4.999789405546437,1000,1000,1000,0,0.0,1.0,0.0,0.2072136,0.1726,Advantage2_system1.13,2175,24,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono2.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono2.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono2.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono3.0,psweep113_r5_20260328_171213,1.0,3.0,ok,1.881222968756397,1000,1000,1000,2,0.002,1.0,0.002,0.204478,0.16988,Advantage2_system1.13,2052,23,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono3.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono3.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono3.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono4.0,psweep113_r5_20260328_171213,1.0,4.0,ok,2.5015438099921057,1000,1000,1000,0,0.0,1.0,0.0,0.2164432,0.18184,Advantage2_system1.13,2121,25,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono4.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono4.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono4.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono5.0,psweep113_r5_20260328_171213,1.0,5.0,ok,2.018400490742745,1000,1000,1000,0,0.0,1.0,0.0,0.20099,0.16638,Advantage2_system1.13,2142,25,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono5.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono5.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono5.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono6.0,psweep113_r5_20260328_171213,1.0,6.0,ok,1.9865836317961325,1000,1000,1000,1,0.001,1.0,0.001,0.21087920000000002,0.17628,Advantage2_system1.13,1986,25,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono6.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono6.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono6.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono7.0,psweep113_r5_20260328_171213,1.0,7.0,ok,1.2338109228796323,1000,1000,1000,22,0.022,1.0,0.022,0.20694320000000002,0.17234,Advantage2_system1.13,2084,24,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono7.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono7.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono7.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono8.0,psweep113_r5_20260328_171213,1.0,8.0,ok,0.9318120210468539,1000,1000,1000,12,0.012,1.0,0.012,0.206858,0.17224,Advantage2_system1.13,2175,25,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono8.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono8.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono8.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono9.0,psweep113_r5_20260328_171213,1.0,9.0,ok,2.245008838048754,1000,1000,1000,0,0.0,1.0,0.0,0.2135524,0.17894,Advantage2_system1.13,2145,25,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono9.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono9.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono9.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono10.0,psweep113_r5_20260328_171213,1.0,10.0,ok,1.3977959389119115,1000,1000,1000,6,0.006,1.0,0.006,0.21530639999999998,0.1807,Advantage2_system1.13,2219,26,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono10.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono10.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono10.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono11.0,psweep113_r5_20260328_171213,1.0,11.0,ok,1.0726944669043865,1000,1000,1000,42,0.042,1.0,0.042,0.2079852,0.17338,Advantage2_system1.13,1958,23,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono11.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono11.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono11.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono12.0,psweep113_r5_20260328_171213,1.0,12.0,ok,1.6600170496497977,1000,1000,1000,6,0.006,1.0,0.006,0.2072072,0.1726,Advantage2_system1.13,2156,26,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono12.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono12.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono12.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono13.0,psweep113_r5_20260328_171213,1.0,13.0,ok,2.11961399582824,1000,1000,1000,0,0.0,1.0,0.0,0.2074456,0.17284,Advantage2_system1.13,2135,26,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono13.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono13.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono13.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono14.0,psweep113_r5_20260328_171213,1.0,14.0,ok,1.476198421896432,1000,1000,1000,1,0.001,1.0,0.001,0.2074904,0.17288,Advantage2_system1.13,2046,25,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono14.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono14.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono14.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono15.0,psweep113_r5_20260328_171213,1.0,15.0,ok,2.686342121621942,1000,1000,1000,0,0.0,1.0,0.0,0.203258,0.16866,Advantage2_system1.13,2276,28,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono15.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono15.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono15.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono16.0,psweep113_r5_20260328_171213,1.0,16.0,ok,1.5844210448718938,1000,1000,1000,17,0.017,1.0,0.017,0.20445,0.16984,Advantage2_system1.13,2076,25,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono16.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono16.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono16.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono17.0,psweep113_r5_20260328_171213,1.0,17.0,ok,2.9546460991985666,1000,1000,1000,0,0.0,1.0,0.0,0.2057096,0.1711,Advantage2_system1.13,2163,25,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono17.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono17.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono17.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono18.0,psweep113_r5_20260328_171213,1.0,18.0,ok,1.5871376313042336,1000,1000,1000,5,0.005,1.0,0.005,0.2101656,0.17556,Advantage2_system1.13,2220,26,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono18.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono18.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono18.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono19.0,psweep113_r5_20260328_171213,1.0,19.0,ok,0.9477003742696399,1000,1000,1000,128,0.128,1.0,0.128,0.207522,0.17292,Advantage2_system1.13,1950,23,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono19.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono19.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono19.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist1.0_Kmono20.0,psweep113_r5_20260328_171213,1.0,20.0,ok,1.5386144470841028,1000,1000,1000,4,0.004,1.0,0.004,0.20911760000000001,0.17452,Advantage2_system1.13,1907,21,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono20.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono20.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.0_Kmono20.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist1.5_Kmono1.0,psweep113_r5_20260328_171213,1.5,1.0,ok,2.3331160920438796,1000,1000,1000,0,0.0,1.0,0.0,0.211026,0.17642,Advantage2_system1.13,1888,22,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.5_Kmono1.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.5_Kmono1.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.5_Kmono1.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist1.5_Kmono2.0,psweep113_r5_20260328_171213,1.5,2.0,ok,2.726058249660258,1000,1000,1000,0,0.0,1.0,0.0,0.2008004,0.1662,Advantage2_system1.13,2093,25,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.5_Kmono2.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.5_Kmono2.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.5_Kmono2.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist1.5_Kmono3.0,psweep113_r5_20260328_171213,1.5,3.0,ok,2.007900968362226,1000,1000,1000,0,0.0,1.0,0.0,0.2097336,0.17512,Advantage2_system1.13,2147,26,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.5_Kmono3.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.5_Kmono3.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.5_Kmono3.0/psweep113_r5_20260328_171213/result.json
3nq9,3nq9_Kdist1.5_Kmono4.0,psweep113_r5_20260328_171213,1.5,4.0,ok,1.3542265672116915,1000,1000,1000,7,0.007,1.0,0.007,0.2160788,0.18148,Advantage2_system1.13,2209,27,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.5_Kmono4.0/psweep113_r5_20260328_171213/3nq9_ligand_report.csv,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.5_Kmono4.0/psweep113_r5_20260328_171213/3nq9_ligand_samples.json,./penalty_sweep_qpu_v113/samples/3nq9_Kdist1.5_Kmono4.0/psweep113_r5_20260328_171213/result.json
